CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting
202963,0,30,Company Invited,1,7,Salaried,Male,4
202964,0,49,Self Enquiry,3,9,Small Business,Male,3
202965,0,28,Company Invited,3,10,Small Business,Female,4
202966,0,38,Self Enquiry,1,17,Salaried,Male,4
202967,0,51,Self Enquiry,1,35,Small Business,Male,4
202968,0,35,Self Enquiry,1,16,Small Business,Fe Male,3
202969,1,25,Self Enquiry,3,10,Salaried,Female,4
202970,0,40,Self Enquiry,1,9,Large Business,Female,4
202971,0,33,Self Enquiry,3,17,Small Business,Male,3
202972,1,51,Company Invited,3,15,Large Business,Male,3
202973,0,39,Self Enquiry,1,7,Salaried,Fe Male,3
202974,0,28,Self Enquiry,1,7,Salaried,Female,4
202975,0,33,Self Enquiry,1,10,Salaried,Female,3
202976,0,48,Self Enquiry,3,21,Small Business,Male,3
202977,0,41,Company Invited,3,12,Salaried,Male,3
202978,0,54,Self Enquiry,1,14,Salaried,Male,3
202979,0,42,Self Enquiry,2,17,Salaried,Male,4
202980,0,61,Self Enquiry,3,23,Small Business,Male,3
202981,0,28,Company Invited,1,17,Salaried,Male,3
202982,0,42,Self Enquiry,2,7,Salaried,Male,3
202983,0,51,Self Enquiry,3,15,Small Business,Male,3
202984,1,29,Self Enquiry,1,7,Salaried,Female,4
202985,0,37,Company Invited,1,15,Salaried,Female,4
202986,0,39,Self Enquiry,1,7,Salaried,Fe Male,3
202987,0,45,Company Invited,1,31,Small Business,Male,3
202988,0,48,Company Invited,3,10,Small Business,Female,3
202989,0,31,Self Enquiry,3,34,Small Business,Male,3
202990,0,30,Self Enquiry,3,17,Salaried,Male,3
202991,1,43,Company Invited,1,26,Small Business,Male,3
202992,0,44,Company Invited,3,22,Salaried,Male,3
202993,0,35,Self Enquiry,1,15,Small Business,Fe Male,4
202994,0,24,Self Enquiry,1,16,Small Business,Male,3
202995,0,40,Self Enquiry,2,10,Salaried,Female,3
202996,0,57,Self Enquiry,1,16,Small Business,Male,3
202997,0,41,Self Enquiry,1,9,Small Business,Female,3
202998,0,28,Self Enquiry,1,14,Small Business,Fe Male,3
202999,0,30,Self Enquiry,3,17,Small Business,Male,3
203000,0,54,Self Enquiry,1,13,Salaried,Male,3
203001,0,36,Company Invited,1,9,Salaried,Female,4
203002,0,33,Company Invited,1,31,Salaried,Male,4
203003,0,39,Self Enquiry,1,9,Small Business,Male,4
203004,0,35,Self Enquiry,1,15,Salaried,Female,3
203005,0,53,Self Enquiry,3,10,Small Business,Male,3
203006,1,34,Self Enquiry,1,7,Salaried,Male,4
203007,0,26,Self Enquiry,3,33,Small Business,Fe Male,3
203008,0,46,Self Enquiry,3,9,Large Business,Male,3
203009,0,24,Self Enquiry,1,17,Small Business,Male,4
203010,1,48,Company Invited,3,34,Salaried,Fe Male,4
203011,0,35,Self Enquiry,3,9,Salaried,Male,3
203012,1,56,Self Enquiry,1,9,Small Business,Male,4
203013,0,37,Company Invited,3,15,Salaried,Male,4
203014,0,53,Company Invited,1,26,Small Business,Male,3
203015,0,27,Company Invited,1,7,Salaried,Female,4
203016,0,30,Self Enquiry,1,34,Small Business,Female,4
203017,1,27,Self Enquiry,3,15,Large Business,Male,3
203018,0,35,Self Enquiry,1,7,Salaried,Female,4
203019,0,55,Self Enquiry,1,26,Small Business,Female,4
203020,0,28,Company Invited,3,6,Small Business,Male,3
203021,0,38,Self Enquiry,1,17,Salaried,Female,3
203022,0,39,Company Invited,1,9,Salaried,Fe Male,4
203023,0,35,Self Enquiry,1,9,Small Business,Female,3
203024,0,36,Self Enquiry,3,15,Salaried,Female,4
203025,0,31,Self Enquiry,1,7,Salaried,Male,3
203026,0,41,Company Invited,1,9,Small Business,Female,3
203027,0,35,Self Enquiry,3,15,Salaried,Female,4
203028,0,43,Company Invited,1,15,Salaried,Male,4
203029,1,24,Self Enquiry,1,13,Salaried,Male,4
203030,0,25,Company Invited,1,16,Salaried,Male,3
203031,0,53,Self Enquiry,1,18,Salaried,Female,3
203032,0,51,Self Enquiry,1,9,Small Business,Male,4
203033,1,30,Self Enquiry,1,7,Salaried,Female,3
203034,0,34,Self Enquiry,1,14,Small Business,Male,3
203035,1,34,Self Enquiry,3,23,Small Business,Fe Male,4
203036,0,48,Self Enquiry,1,9,Salaried,Female,3
203037,0,37,Self Enquiry,1,7,Salaried,Female,3
203038,0,30,Self Enquiry,1,30,Salaried,Male,3
203039,1,59,Self Enquiry,1,9,Salaried,Male,3
203040,0,36,Self Enquiry,1,7,Salaried,Female,3
203041,0,43,Self Enquiry,1,7,Salaried,Female,3
203042,1,29,Self Enquiry,1,9,Small Business,Male,3
203043,0,37,Self Enquiry,2,20,Salaried,Male,3
203044,0,33,Self Enquiry,1,11,Salaried,Female,4
203045,0,41,Company Invited,1,23,Small Business,Male,3
203046,0,31,Self Enquiry,1,9,Small Business,Fe Male,3
203047,0,46,Self Enquiry,1,9,Salaried,Female,4
203048,0,43,Self Enquiry,1,36,Salaried,Male,4
203049,0,39,Company Invited,1,19,Salaried,Male,3
203050,0,35,Company Invited,1,23,Salaried,Female,4
203051,1,50,Self Enquiry,3,18,Small Business,Female,3
203052,1,56,Self Enquiry,3,9,Small Business,Male,3
203053,0,44,Self Enquiry,1,21,Salaried,Male,4
203054,0,28,Self Enquiry,1,12,Large Business,Male,3
203055,0,36,Self Enquiry,1,14,Salaried,Male,3
203056,0,29,Self Enquiry,3,9,Small Business,Female,3
203057,0,35,Self Enquiry,2,10,Salaried,Male,3
203058,1,27,Company Invited,1,12,Small Business,Female,3
203059,0,28,Company Invited,1,10,Small Business,Male,3
203060,0,52,Self Enquiry,3,33,Small Business,Female,4
203061,0,45,Self Enquiry,1,11,Small Business,Male,3
203062,0,26,Self Enquiry,1,9,Small Business,Male,4
203063,0,34,Self Enquiry,3,7,Small Business,Male,3
203064,0,36,Self Enquiry,1,34,Small Business,Female,3
203065,0,37,Self Enquiry,3,7,Salaried,Male,3
203066,0,33,Self Enquiry,3,20,Salaried,Male,4
203067,0,31,Company Invited,1,12,Salaried,Male,4
203068,0,54,Self Enquiry,3,14,Small Business,Female,4
203069,0,46,Self Enquiry,3,16,Small Business,Male,4
203070,0,33,Self Enquiry,1,15,Small Business,Female,4
203071,0,53,Company Invited,1,32,Small Business,Female,3
203072,0,38,Self Enquiry,3,23,Small Business,Male,4
203073,0,29,Self Enquiry,2,15,Small Business,Male,4
203074,0,23,Self Enquiry,1,7,Salaried,Male,3
203075,0,45,Self Enquiry,1,15,Salaried,Male,4
203076,0,43,Company Invited,1,9,Small Business,Male,3
203077,0,37,Self Enquiry,2,15,Salaried,Male,4
203078,0,26,Self Enquiry,3,10,Salaried,Male,4
203079,0,36,Self Enquiry,1,16,Salaried,Female,4
203080,1,36,Company Invited,1,32,Salaried,Female,4
203081,0,33,Company Invited,1,7,Salaried,Male,4
203082,0,26,Self Enquiry,3,11,Small Business,Male,3
203083,0,50,Self Enquiry,1,7,Large Business,Female,3
203084,0,25,Company Invited,1,11,Salaried,Male,3
203085,0,33,Company Invited,3,12,Salaried,Male,3
203086,0,39,Self Enquiry,3,16,Small Business,Male,4
203087,0,43,Self Enquiry,1,10,Salaried,Female,4
203088,0,32,Self Enquiry,1,18,Salaried,Male,3
203089,1,30,Self Enquiry,3,7,Small Business,Female,3
203090,0,54,Self Enquiry,3,15,Small Business,Male,4
203091,0,36,Self Enquiry,1,32,Large Business,Male,4
203092,0,38,Company Invited,3,28,Small Business,Female,3
203093,0,54,Self Enquiry,1,30,Salaried,Female,4
203094,0,44,Company Invited,1,7,Salaried,Female,3
203095,0,48,Self Enquiry,3,9,Small Business,Female,3
203096,0,38,Company Invited,3,26,Small Business,Male,3
203097,0,51,Company Invited,1,9,Salaried,Male,4
203098,0,40,Self Enquiry,2,9,Salaried,Female,3
203099,0,34,Self Enquiry,2,10,Salaried,Male,3
203100,1,33,Self Enquiry,1,32,Salaried,Male,3
203101,0,30,Self Enquiry,1,14,Small Business,Female,4
203102,0,45,Self Enquiry,1,16,Salaried,Male,4
203103,0,29,Self Enquiry,3,12,Small Business,Male,4
203104,1,59,Company Invited,1,9,Salaried,Male,3
203105,0,44,Self Enquiry,1,15,Salaried,Female,3
203106,1,21,Self Enquiry,3,9,Small Business,Female,3
203107,1,22,Self Enquiry,1,25,Salaried,Female,4
203108,0,37,Self Enquiry,1,21,Salaried,Male,4
203109,0,48,Self Enquiry,3,9,Salaried,Female,4
203110,1,23,Self Enquiry,1,10,Salaried,Female,3
203111,1,42,Self Enquiry,1,9,Salaried,Female,3
203112,0,29,Self Enquiry,1,16,Small Business,Female,4
203113,1,40,Self Enquiry,1,13,Small Business,Male,4
203114,0,28,Self Enquiry,1,11,Salaried,Female,4
203115,0,35,Self Enquiry,1,17,Salaried,Male,3
203116,0,43,Self Enquiry,3,21,Small Business,Fe Male,4
203117,0,34,Self Enquiry,1,7,Salaried,Male,4
203118,0,59,Self Enquiry,1,12,Large Business,Female,3
203119,0,32,Self Enquiry,3,14,Salaried,Male,3
203120,0,36,Self Enquiry,1,28,Salaried,Female,3
203121,0,50,Self Enquiry,1,15,Salaried,Female,3
203122,0,49,Self Enquiry,1,27,Small Business,Male,3
203123,0,32,Company Invited,3,27,Small Business,Female,3
203124,0,37,Self Enquiry,1,14,Salaried,Male,4
203125,0,39,Self Enquiry,1,7,Large Business,Female,4
203126,0,33,Company Invited,1,7,Salaried,Female,4
203127,1,26,Self Enquiry,3,26,Small Business,Male,3
203128,0,41,Self Enquiry,3,17,Small Business,Male,4
203129,0,27,Company Invited,3,7,Small Business,Male,3
203130,0,42,Self Enquiry,1,13,Small Business,Male,3
203131,0,37,Self Enquiry,1,9,Small Business,Male,4
203132,1,20,Self Enquiry,3,28,Salaried,Male,3
203133,1,21,Self Enquiry,1,11,Large Business,Male,3
203134,0,32,Self Enquiry,1,19,Small Business,Female,3
203135,0,41,Company Invited,1,16,Small Business,Male,3
203136,0,33,Self Enquiry,1,10,Small Business,Female,4
203137,1,37,Self Enquiry,3,10,Salaried,Male,3
203138,0,34,Self Enquiry,1,7,Salaried,Fe Male,3
203139,1,38,Self Enquiry,3,7,Salaried,Male,3
203140,0,46,Company Invited,1,11,Salaried,Male,3
203141,0,30,Company Invited,3,27,Large Business,Female,3
203142,0,36,Self Enquiry,3,25,Small Business,Female,3
203143,0,53,Self Enquiry,1,7,Salaried,Male,4
203144,1,59,Self Enquiry,1,9,Large Business,Male,3
203145,0,54,Self Enquiry,3,9,Small Business,Male,3
203146,0,31,Self Enquiry,3,15,Salaried,Male,4
203147,0,39,Company Invited,3,17,Large Business,Fe Male,3
203148,0,36,Self Enquiry,3,10,Salaried,Male,4
203149,0,40,Self Enquiry,3,9,Salaried,Male,3
203150,1,41,Company Invited,3,31,Salaried,Female,4
203151,0,48,Company Invited,1,23,Small Business,Male,4
203152,0,37,Company Invited,3,15,Large Business,Male,3
203153,1,32,Company Invited,1,16,Small Business,Male,3
203154,0,34,Company Invited,3,24,Salaried,Male,3
203155,1,30,Self Enquiry,1,17,Salaried,Female,4
203156,0,34,Self Enquiry,1,20,Salaried,Female,3
203157,0,46,Self Enquiry,1,7,Small Business,Female,4
203158,0,51,Self Enquiry,1,7,Small Business,Male,4
203159,0,34,Company Invited,1,7,Salaried,Female,3
203160,0,42,Company Invited,1,16,Small Business,Male,4
203161,0,28,Self Enquiry,1,23,Large Business,Female,3
203162,0,46,Company Invited,1,30,Salaried,Male,3
203163,0,48,Self Enquiry,3,11,Salaried,Female,3
203164,1,31,Self Enquiry,1,29,Salaried,Female,3
203165,0,51,Self Enquiry,1,31,Salaried,Male,4
203166,0,39,Company Invited,1,17,Small Business,Male,4
203167,0,47,Self Enquiry,1,14,Small Business,Male,4
203168,0,25,Self Enquiry,1,24,Small Business,Female,3
203169,1,36,Self Enquiry,1,21,Salaried,Male,3
203170,0,32,Company Invited,1,7,Salaried,Female,4
203171,0,19,Company Invited,1,,Salaried,Male,4
203172,0,55,Self Enquiry,1,24,Large Business,Female,3
203173,0,36,Self Enquiry,1,32,Small Business,Female,3
203174,0,31,Self Enquiry,1,15,Salaried,Female,4
203175,1,21,Self Enquiry,1,18,Small Business,Female,4
203176,1,31,Company Invited,1,12,Small Business,Female,3
203177,0,27,Self Enquiry,1,9,Small Business,Male,3
203178,0,23,Self Enquiry,1,15,Salaried,Male,4
203179,0,49,Self Enquiry,1,13,Salaried,Male,4
203180,0,49,Self Enquiry,1,11,Salaried,Male,4
203181,0,42,Self Enquiry,1,14,Small Business,Fe Male,3
203182,0,40,Self Enquiry,1,7,Salaried,Female,4
203183,0,28,Self Enquiry,1,9,Salaried,Female,3
203184,0,36,Self Enquiry,1,17,Salaried,Male,3
203185,0,43,Self Enquiry,3,12,Small Business,Male,3
203186,0,51,Self Enquiry,1,16,Salaried,Male,4
203187,0,60,Self Enquiry,1,9,Salaried,Female,4
203188,1,38,Self Enquiry,1,18,Small Business,Female,4
203189,0,56,Company Invited,1,25,Small Business,Male,4
203190,0,42,Company Invited,1,14,Salaried,Female,3
203191,0,39,Self Enquiry,3,10,Salaried,Male,3
203192,1,27,Company Invited,3,36,Small Business,Male,4
203193,1,53,Self Enquiry,3,9,Small Business,Female,3
203194,0,45,Self Enquiry,3,35,Small Business,Female,3
203195,0,51,Company Invited,3,7,Salaried,Female,4
203196,1,37,Self Enquiry,1,23,Salaried,Female,3
203197,0,40,Company Invited,1,29,Small Business,Female,3
203198,0,34,Company Invited,3,15,Salaried,Female,3
203199,0,46,Self Enquiry,3,18,Salaried,Female,3
203200,0,33,Company Invited,1,36,Small Business,Female,4
203201,0,35,Self Enquiry,3,7,Small Business,Male,4
203202,0,60,Self Enquiry,3,7,Large Business,Male,4
203203,0,46,Self Enquiry,2,31,Small Business,Male,3
203204,0,54,Company Invited,3,9,Small Business,Female,3
203205,1,37,Self Enquiry,1,22,Salaried,Male,3
203206,1,27,Company Invited,1,9,Salaried,Male,3
203207,0,35,Self Enquiry,3,17,Salaried,Female,3
203208,0,29,Self Enquiry,3,,Small Business,Male,4
203209,0,39,Company Invited,1,10,Salaried,Male,3
203210,0,51,Self Enquiry,1,9,Small Business,Male,4
203211,0,38,Self Enquiry,1,10,Salaried,Female,3
203212,0,41,Self Enquiry,3,33,Small Business,Male,4
203213,0,27,Company Invited,1,7,Small Business,Female,4
203214,0,47,Self Enquiry,1,7,Small Business,Male,3
203215,0,55,Self Enquiry,3,9,Salaried,Female,3
203216,0,57,Company Invited,1,16,Small Business,Female,4
203217,0,37,Self Enquiry,1,19,Small Business,Fe Male,3
203218,0,56,Company Invited,1,9,Small Business,Male,3
203219,0,44,Self Enquiry,3,32,Small Business,Male,4
203220,1,21,Company Invited,3,16,Small Business,Female,3
203221,1,22,Self Enquiry,1,17,Salaried,Female,3
203222,0,47,Self Enquiry,1,15,Salaried,Female,4
203223,1,52,Self Enquiry,1,11,Salaried,Male,3
203224,1,29,Company Invited,1,31,Large Business,Male,4
203225,0,27,Self Enquiry,1,7,Small Business,Male,3
203226,0,31,Self Enquiry,1,27,Salaried,Male,3
203227,0,42,Self Enquiry,1,14,Large Business,Female,3
203228,0,39,Self Enquiry,1,24,Salaried,Female,4
203229,0,41,Self Enquiry,1,27,Large Business,Male,4
203230,0,28,Company Invited,1,15,Salaried,Male,3
203231,0,56,Company Invited,1,9,Salaried,Male,4
203232,0,29,Self Enquiry,1,17,Salaried,Female,3
203233,1,45,Self Enquiry,2,7,Small Business,Male,4
203234,0,34,Self Enquiry,1,12,Salaried,Male,3
203235,1,36,Self Enquiry,3,11,Large Business,Male,3
203236,1,34,Company Invited,1,36,Small Business,Female,3
203237,0,29,Self Enquiry,1,22,Salaried,Male,3
203238,0,35,Company Invited,1,10,Salaried,Male,3
203239,0,38,Self Enquiry,3,17,Salaried,Female,3
203240,1,26,Self Enquiry,1,11,Large Business,Male,3
203241,1,27,Self Enquiry,1,28,Small Business,Male,3
203242,1,34,Self Enquiry,1,32,Small Business,Male,3
203243,0,43,Self Enquiry,1,9,Small Business,Male,3
203244,1,29,Company Invited,1,7,Small Business,Male,3
203245,1,51,Company Invited,3,7,Salaried,Male,3
203246,0,34,Company Invited,3,14,Salaried,Female,2
203247,0,35,Company Invited,1,10,Salaried,Male,3
203248,0,49,Company Invited,1,7,Small Business,Male,3
203249,0,46,Company Invited,3,16,Salaried,Female,4
203250,0,53,Self Enquiry,1,14,Salaried,Male,3
203251,0,39,Self Enquiry,3,17,Small Business,Male,4
203252,0,30,Self Enquiry,1,35,Salaried,Female,4
203253,0,29,Self Enquiry,1,10,Small Business,Female,4
203254,0,47,Self Enquiry,3,10,Small Business,Male,3
203255,0,39,Self Enquiry,3,9,Small Business,Male,3
203256,0,44,Company Invited,1,34,Salaried,Female,3
203257,1,40,Company Invited,1,9,Salaried,Male,3
203258,0,41,Self Enquiry,1,21,Small Business,Male,3
203259,0,22,Self Enquiry,1,7,Large Business,Female,4
203260,0,40,Company Invited,1,16,Salaried,Male,4
203261,0,37,Company Invited,1,25,Salaried,Male,4
203262,0,32,Company Invited,3,27,Salaried,Male,4
203263,0,29,Self Enquiry,1,9,Salaried,Male,4
203264,0,36,Company Invited,3,18,Small Business,Male,3
203265,0,50,Self Enquiry,3,15,Large Business,Male,3
203266,0,35,Company Invited,1,9,Salaried,Male,4
203267,0,30,Company Invited,1,17,Salaried,Female,4
203268,0,43,Self Enquiry,1,36,Small Business,Male,3
203269,0,30,Self Enquiry,1,15,Small Business,Male,4
203270,0,39,Self Enquiry,2,7,Salaried,Male,3
203271,0,29,Company Invited,1,13,Salaried,Male,3
203272,1,19,Company Invited,1,15,Small Business,Male,4
203273,1,34,Self Enquiry,3,16,Small Business,Fe Male,4
203274,0,42,Self Enquiry,1,19,Salaried,Male,3
203275,1,32,Company Invited,1,22,Small Business,Male,4
203276,0,38,Self Enquiry,1,32,Small Business,Female,3
203277,0,28,Self Enquiry,1,13,Salaried,Male,3
203278,0,35,Self Enquiry,3,16,Salaried,Female,4
203279,0,36,Self Enquiry,2,15,Large Business,Male,4
203280,1,30,Self Enquiry,3,30,Salaried,Female,3
203281,0,41,Company Invited,1,16,Small Business,Female,3
203282,1,43,Company Invited,3,19,Salaried,Male,3
203283,0,43,Self Enquiry,3,11,Small Business,Male,3
203284,0,36,Self Enquiry,1,7,Small Business,Male,3
203285,0,25,Self Enquiry,1,31,Small Business,Male,3
203286,1,29,Self Enquiry,1,19,Salaried,Female,4
203287,0,27,Self Enquiry,1,10,Small Business,Male,3
203288,0,31,Self Enquiry,3,17,Small Business,Male,4
203289,0,41,Company Invited,1,33,Small Business,Female,4
203290,0,36,Self Enquiry,1,9,Salaried,Male,3
203291,0,35,Company Invited,1,7,Small Business,Male,4
203292,0,36,Company Invited,1,11,Salaried,Male,3
203293,1,44,Self Enquiry,3,16,Small Business,Fe Male,3
203294,0,33,Company Invited,3,9,Salaried,Female,4
203295,0,57,Self Enquiry,1,11,Large Business,Female,4
203296,0,30,Self Enquiry,1,13,Small Business,Female,3
203297,0,20,Self Enquiry,1,16,Salaried,Male,3
203298,0,46,Self Enquiry,1,14,Small Business,Female,3
203299,0,38,Self Enquiry,1,7,Salaried,Female,3
203300,0,21,Self Enquiry,1,10,Salaried,Male,3
203301,1,45,Self Enquiry,1,17,Salaried,Male,4
203302,0,54,Self Enquiry,1,14,Small Business,Female,3
203303,0,30,Self Enquiry,1,22,Salaried,Female,4
203304,1,23,Company Invited,1,10,Salaried,Male,3
203305,0,47,Self Enquiry,3,9,Small Business,Female,4
203306,0,45,Company Invited,1,24,Salaried,Male,4
203307,0,34,Self Enquiry,2,9,Salaried,Male,3
203308,1,42,Company Invited,1,12,Salaried,Male,4
203309,0,31,Self Enquiry,3,36,Salaried,Male,4
203310,0,41,Company Invited,3,9,Small Business,Male,4
203311,0,51,Company Invited,1,9,Small Business,Female,2
203312,0,29,Self Enquiry,1,26,Small Business,Male,4
203313,0,47,Self Enquiry,1,22,Salaried,Male,3
203314,0,36,Self Enquiry,3,24,Salaried,Male,4
203315,1,25,Self Enquiry,1,24,Salaried,Female,4
203316,0,34,Company Invited,3,32,Small Business,Female,3
203317,0,37,Self Enquiry,1,13,Salaried,Male,3
203318,0,31,Self Enquiry,1,14,Salaried,Male,3
203319,0,45,Self Enquiry,1,36,Salaried,Male,3
203320,0,21,Self Enquiry,3,28,Small Business,Male,3
203321,0,47,Self Enquiry,1,9,Large Business,Male,3
203322,0,43,Company Invited,2,9,Small Business,Male,4
203323,0,61,Self Enquiry,3,14,Small Business,Male,3
203324,0,33,Company Invited,1,20,Salaried,Female,4
203325,0,33,Company Invited,1,9,Salaried,Fe Male,3
203326,0,37,Self Enquiry,1,7,Large Business,Female,4
203327,0,34,Self Enquiry,1,16,Small Business,Male,3
203328,0,41,Self Enquiry,3,17,Large Business,Female,3
203329,0,26,Self Enquiry,3,17,Salaried,Male,3
203330,0,31,Self Enquiry,1,7,Small Business,Male,4
203331,0,43,Company Invited,1,33,Small Business,Female,3
203332,0,36,Company Invited,3,15,Small Business,Female,4
203333,0,28,Self Enquiry,1,21,Salaried,Male,3
203334,0,55,Company Invited,1,7,Salaried,Female,3
203335,0,45,Self Enquiry,1,9,Salaried,Female,4
203336,1,20,Company Invited,1,17,Small Business,Female,4
203337,0,30,Self Enquiry,1,7,Salaried,Female,4
203338,0,55,Self Enquiry,1,10,Salaried,Male,3
203339,0,32,Self Enquiry,1,18,Small Business,Male,4
203340,0,32,Self Enquiry,1,31,Small Business,Fe Male,4
203341,0,60,Self Enquiry,3,10,Salaried,Fe Male,3
203342,0,44,Self Enquiry,1,10,Salaried,Male,4
203343,0,50,Self Enquiry,1,11,Small Business,Male,3
203344,0,37,Company Invited,1,10,Large Business,Male,3
203345,0,49,Self Enquiry,1,9,Large Business,Male,4
203346,0,28,Self Enquiry,1,11,Salaried,Male,4
203347,0,30,Self Enquiry,1,14,Salaried,Male,3
