CustomerID,DateOfBirth(age),ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Totalvisiting,DateofBirth,Date(birth),Month(birth),Year(birth),TypeofContact(Allias)
202876,1990-01,0,35.0,Self Enquiry,1,9.0,Salaried,5.0,2011-07-08,8,7,2011,SE
202877,1978-01,0,47.0,Self Enquiry,3,17.0,Small Business,6.0,2010-08-24,24,8,2010,SE
202878,1993-01,0,32.0,Self Enquiry,1,16.0,Salaried,5.0,2015-04-12,12,4,2015,SE
202879,1991-01,1,34.0,Self Enquiry,1,22.0,Small Business,4.0,2014-10-30,30,10,2014,SE
202880,1991-01,1,34.0,Self Enquiry,1,17.0,Small Business,4.0,2010-11-25,25,11,2010,SE
202881,1994-01,0,31.0,Self Enquiry,3,14.0,Small Business,4.0,2010-11-13,13,11,2010,SE
202882,1989-01,0,36.0,Self Enquiry,1,23.0,Salaried,6.0,2011-08-14,14,8,2011,SE
202883,1993-01,1,32.0,Company Invited,1,27.0,Salaried,5.0,2012-12-18,18,12,2012,CI
202884,1990-01,1,35.0,Company Invited,2,30.0,Salaried,4.0,2013-02-01,1,2,2013,CI
202885,1982-01,0,43.0,Company Invited,1,12.0,Salaried,5.0,2015-06-14,14,6,2015,CI
202886,1988-01,0,37.0,Company Invited,3,17.0,Small Business,5.0,2010-01-18,18,1,2010,CI
202887,2002-01,1,23.0,Company Invited,1,11.0,Large Business,4.0,2015-10-28,28,10,2015,CI
202888,1976-01,0,49.0,Self Enquiry,3,9.0,Small Business,4.0,2014-01-08,8,1,2014,SE
202889,1969-01,0,56.0,Self Enquiry,3,25.0,Salaried,4.0,2010-11-22,22,11,2010,SE
202890,1983-01,0,42.0,Company Invited,3,17.0,Salaried,5.0,2012-04-15,15,4,2012,CI
202891,1989-01,0,36.0,Self Enquiry,3,7.0,Small Business,4.0,2013-11-10,10,11,2013,SE
202892,1984-01,0,41.0,Self Enquiry,1,13.0,Salaried,7.0,2015-08-19,19,8,2015,SE
202893,1985-01,0,40.0,Company Invited,1,15.0,Salaried,4.0,2012-05-21,21,5,2012,CI
202894,1993-01,0,32.0,Self Enquiry,3,9.0,Salaried,6.0,2015-07-28,28,7,2015,SE
202895,1982-01,0,43.0,Self Enquiry,1,31.0,Small Business,5.0,2010-11-25,25,11,2010,SE
202896,1979-01,0,46.0,Self Enquiry,3,9.0,Salaried,5.0,2015-02-21,21,2,2015,SE
202897,1998-01,1,27.0,Company Invited,2,24.0,Salaried,5.0,2014-05-11,11,5,2014,CI
202898,1995-01,0,30.0,Self Enquiry,1,26.0,Large Business,4.0,2014-12-04,4,12,2014,SE
202899,1991-01,0,34.0,Self Enquiry,1,7.0,Small Business,5.0,2015-01-13,13,1,2015,SE
202900,1993-01,0,32.0,Self Enquiry,3,14.0,Salaried,4.0,2013-10-02,2,10,2013,SE
202901,2006-01,1,19.0,Company Invited,3,12.0,Small Business,7.0,2012-09-08,8,9,2012,CI
202902,1984-01,0,41.0,Company Invited,3,35.0,Salaried,4.0,2012-11-08,8,11,2012,CI
202903,1983-01,0,42.0,Company Invited,1,9.0,Salaried,5.0,2012-06-05,5,6,2012,CI
202904,1998-01,0,27.0,Self Enquiry,3,36.0,Small Business,4.0,2014-04-30,30,4,2014,SE
202905,1989-01,0,36.0,Self Enquiry,3,7.0,Small Business,7.0,2011-02-21,21,2,2011,SE
202906,1990-01,0,35.0,Self Enquiry,3,28.0,Salaried,5.0,2013-10-02,2,10,2013,SE
202907,1998-01,1,27.0,Self Enquiry,1,31.0,Large Business,7.0,2010-01-16,16,1,2010,SE
202908,1987-01,0,38.0,Self Enquiry,1,7.0,Large Business,5.0,2011-08-27,27,8,2011,SE
202909,1978-01,0,47.0,Company Invited,1,25.0,Small Business,4.0,2011-07-26,26,7,2011,CI
202910,1983-01,0,42.0,Self Enquiry,3,9.0,Salaried,5.0,2013-09-14,14,9,2013,SE
202911,1987-01,0,38.0,Company Invited,3,16.0,Small Business,5.0,2013-09-28,28,9,2013,CI
202912,1972-01,0,53.0,Self Enquiry,1,13.0,Large Business,7.0,2013-01-30,30,1,2013,SE
202913,1992-01,1,33.0,Company Invited,3,18.0,Salaried,5.0,2011-06-09,9,6,2011,CI
202914,2000-01,0,25.0,Company Invited,3,31.0,Small Business,5.0,2012-07-07,7,7,2012,CI
202915,1986-01,0,39.0,Self Enquiry,1,17.0,Small Business,7.0,2014-05-28,28,5,2014,SE
202916,1987-01,0,38.0,Self Enquiry,1,7.0,Salaried,6.0,2012-11-16,16,11,2012,SE
202917,1975-01,0,50.0,Self Enquiry,1,25.0,Salaried,5.0,2010-04-13,13,4,2010,SE
202918,2000-01,0,25.0,Self Enquiry,1,30.0,Small Business,5.0,2013-01-02,2,1,2013,SE
202919,1998-01,0,27.0,Self Enquiry,3,35.0,Small Business,5.0,2014-12-02,2,12,2014,SE
202920,2000-01,0,25.0,Self Enquiry,1,24.0,Salaried,6.0,2011-02-14,14,2,2011,SE
202921,1974-01,0,51.0,Company Invited,2,10.0,Small Business,4.0,2010-01-31,31,1,2010,CI
202922,1999-01,0,26.0,Self Enquiry,3,20.0,Small Business,4.0,2013-03-31,31,3,2013,SE
202923,2000-01,1,25.0,Company Invited,1,14.0,Salaried,4.0,2014-05-25,25,5,2014,CI
202924,1994-01,1,31.0,Company Invited,3,19.0,Salaried,5.0,2015-08-16,16,8,2015,CI
202925,1990-01,0,35.0,Self Enquiry,1,7.0,Salaried,4.0,2011-07-05,5,7,2011,SE
202926,1993-01,1,32.0,Self Enquiry,3,20.0,Small Business,4.0,2015-09-20,20,9,2015,SE
202927,1989-01,0,36.0,Self Enquiry,1,32.0,Salaried,5.0,2012-01-29,29,1,2012,SE
202928,1993-01,0,32.0,Self Enquiry,3,13.0,Small Business,7.0,2014-06-17,17,6,2014,SE
202929,1997-01,0,28.0,Self Enquiry,1,13.0,Small Business,6.0,2013-09-30,30,9,2013,SE
202930,1987-01,0,38.0,Self Enquiry,3,9.0,Small Business,6.0,2012-06-29,29,6,2012,SE
202931,2004-01,0,21.0,Self Enquiry,1,7.0,Salaried,4.0,2012-07-05,5,7,2012,SE
202932,1982-01,0,43.0,Self Enquiry,1,9.0,Salaried,4.0,2012-05-26,26,5,2012,SE
202933,1981-01,0,44.0,Self Enquiry,1,13.0,Salaried,4.0,2011-01-30,30,1,2011,SE
202934,1986-01,0,39.0,Self Enquiry,1,7.0,Salaried,5.0,2011-07-10,10,7,2011,SE
202935,1981-01,0,44.0,Company Invited,1,16.0,Small Business,5.0,2015-11-29,29,11,2015,CI
202936,1976-01,0,49.0,Self Enquiry,1,7.0,Salaried,5.0,2015-12-11,11,12,2015,SE
202937,1980-01,0,45.0,Self Enquiry,2,7.0,Salaried,5.0,2015-07-17,17,7,2015,SE
202938,1990-01,0,35.0,Self Enquiry,3,21.0,Large Business,5.0,2010-10-13,13,10,2010,SE
202939,1997-01,1,28.0,Self Enquiry,3,9.0,Small Business,5.0,2015-07-15,15,7,2015,SE
202940,2003-01,0,22.0,Self Enquiry,3,29.0,Large Business,5.0,2015-11-15,15,11,2015,SE
202941,1980-01,0,45.0,Self Enquiry,1,10.0,Salaried,4.0,2010-10-03,3,10,2010,SE
202942,2002-01,0,23.0,Self Enquiry,1,13.0,Small Business,5.0,2012-04-19,19,4,2012,SE
202943,1991-01,0,34.0,Self Enquiry,3,15.0,Small Business,5.0,2013-04-10,10,4,2013,SE
202944,1992-01,0,33.0,Self Enquiry,1,16.0,Salaried,7.0,2015-03-11,11,3,2015,SE
202945,1994-01,0,31.0,Company Invited,1,10.0,Small Business,6.0,2014-02-05,5,2,2014,CI
202946,1971-01,0,54.0,Self Enquiry,3,7.0,Small Business,5.0,2014-04-27,27,4,2014,SE
202947,1990-01,0,35.0,Self Enquiry,1,7.0,Salaried,4.0,2013-10-02,2,10,2013,SE
202948,1979-01,1,46.0,Company Invited,3,33.0,Salaried,5.0,2013-05-24,24,5,2013,CI
202949,1998-01,0,27.0,Self Enquiry,1,13.0,Salaried,5.0,2014-12-07,7,12,2014,SE
202950,1987-01,0,38.0,Self Enquiry,1,10.0,Salaried,4.0,2012-11-17,17,11,2012,SE
202951,1995-01,0,30.0,Self Enquiry,3,10.0,Small Business,5.0,2015-08-28,28,8,2015,SE
202952,1989-01,0,36.0,Self Enquiry,1,13.0,Salaried,4.0,2015-10-27,27,10,2015,SE
202953,1991-01,0,34.0,Company Invited,1,13.0,Salaried,3.0,2011-01-09,9,1,2011,CI
202954,1970-01,0,55.0,Self Enquiry,2,26.0,Small Business,4.0,2013-09-05,5,9,2013,SE
202955,1988-01,0,37.0,Self Enquiry,1,16.0,Small Business,4.0,2012-11-09,9,11,2012,SE
202956,1997-01,0,28.0,Self Enquiry,1,10.0,Small Business,4.0,2011-05-31,31,5,2011,SE
202957,2004-01,1,21.0,Self Enquiry,1,13.0,Small Business,4.0,2010-12-25,25,12,2010,SE
202958,1991-01,1,34.0,Company Invited,1,10.0,Salaried,7.0,2010-10-07,7,10,2010,CI
202959,1989-01,0,36.0,Company Invited,1,10.0,Salaried,5.0,2011-01-14,14,1,2011,CI
202960,2001-01,0,24.0,Self Enquiry,1,11.0,Small Business,5.0,2014-06-03,3,6,2014,SE
202961,1999-01,0,26.0,Self Enquiry,3,15.0,Salaried,4.0,2015-09-08,8,9,2015,SE
202962,1986-01,0,39.0,Self Enquiry,3,14.0,Small Business,5.0,2011-04-25,25,4,2011,SE
202963,1995-01,0,30.0,Company Invited,1,7.0,Salaried,5.0,2013-11-06,6,11,2013,CI
202964,1976-01,0,49.0,Self Enquiry,3,9.0,Small Business,4.0,2013-06-23,23,6,2013,SE
202965,1997-01,0,28.0,Company Invited,3,10.0,Small Business,7.0,2010-10-25,25,10,2010,CI
202966,1987-01,0,38.0,Self Enquiry,1,17.0,Salaried,6.0,2012-11-13,13,11,2012,SE
202967,1974-01,0,51.0,Self Enquiry,1,35.0,Small Business,7.0,2011-09-28,28,9,2011,SE
202968,1990-01,0,35.0,Self Enquiry,1,16.0,Small Business,5.0,2014-08-13,13,8,2014,SE
202969,2000-01,1,25.0,Self Enquiry,3,10.0,Salaried,5.0,2014-11-19,19,11,2014,SE
202970,1985-01,0,40.0,Self Enquiry,1,9.0,Large Business,5.0,2012-02-23,23,2,2012,SE
202971,1992-01,0,33.0,Self Enquiry,3,17.0,Small Business,5.0,2011-08-06,6,8,2011,SE
202972,1974-01,1,51.0,Company Invited,3,15.0,Large Business,4.0,2010-10-05,5,10,2010,CI
202973,1986-01,0,39.0,Self Enquiry,1,7.0,Salaried,5.0,2011-01-14,14,1,2011,SE
202974,1997-01,0,28.0,Self Enquiry,1,7.0,Salaried,7.0,2012-12-06,6,12,2012,SE
202975,1992-01,0,33.0,Self Enquiry,1,10.0,Salaried,5.0,2010-06-22,22,6,2010,SE
202976,1977-01,0,48.0,Self Enquiry,3,21.0,Small Business,5.0,2015-03-01,1,3,2015,SE
202977,1984-01,0,41.0,Company Invited,3,12.0,Salaried,5.0,2015-02-12,12,2,2015,CI
202978,1971-01,0,54.0,Self Enquiry,1,14.0,Salaried,4.0,2013-02-17,17,2,2013,SE
202979,1983-01,0,42.0,Self Enquiry,2,17.0,Salaried,5.0,2010-08-08,8,8,2010,SE
202980,1964-01,0,61.0,Self Enquiry,3,23.0,Small Business,4.0,2013-01-14,14,1,2013,SE
202981,1997-01,0,28.0,Company Invited,1,17.0,Salaried,4.0,2011-01-17,17,1,2011,CI
202982,1983-01,0,42.0,Self Enquiry,2,7.0,Salaried,5.0,2015-07-08,8,7,2015,SE
202983,1974-01,0,51.0,Self Enquiry,3,15.0,Small Business,4.0,2013-07-05,5,7,2013,SE
202984,1996-01,1,29.0,Self Enquiry,1,7.0,Salaried,5.0,2014-05-20,20,5,2014,SE
202985,1988-01,0,37.0,Company Invited,1,15.0,Salaried,5.0,2013-06-03,3,6,2013,CI
202986,1986-01,0,39.0,Self Enquiry,1,7.0,Salaried,5.0,2010-04-23,23,4,2010,SE
202987,1980-01,0,45.0,Company Invited,1,31.0,Small Business,5.0,2011-06-25,25,6,2011,CI
202988,1977-01,0,48.0,Company Invited,3,10.0,Small Business,5.0,2013-11-06,6,11,2013,CI
202989,1994-01,0,31.0,Self Enquiry,3,34.0,Small Business,4.0,2010-08-17,17,8,2010,SE
202990,1995-01,0,30.0,Self Enquiry,3,17.0,Salaried,4.0,2011-09-23,23,9,2011,SE
202991,1982-01,1,43.0,Company Invited,1,26.0,Small Business,5.0,2011-02-02,2,2,2011,CI
202992,1981-01,0,44.0,Company Invited,3,22.0,Salaried,5.0,2013-07-21,21,7,2013,CI
202993,1990-01,0,35.0,Self Enquiry,1,15.0,Small Business,6.0,2011-07-22,22,7,2011,SE
202994,2001-01,0,24.0,Self Enquiry,1,16.0,Small Business,5.0,2010-01-24,24,1,2010,SE
202995,1985-01,0,40.0,Self Enquiry,2,10.0,Salaried,4.0,2013-02-14,14,2,2013,SE
202996,1968-01,0,57.0,Self Enquiry,1,16.0,Small Business,4.0,2014-01-17,17,1,2014,SE
202997,1984-01,0,41.0,Self Enquiry,1,9.0,Small Business,5.0,2012-04-04,4,4,2012,SE
202998,1997-01,0,28.0,Self Enquiry,1,14.0,Small Business,4.0,2010-06-29,29,6,2010,SE
202999,1995-01,0,30.0,Self Enquiry,3,17.0,Small Business,5.0,2011-12-01,1,12,2011,SE
203000,1971-01,0,54.0,Self Enquiry,1,13.0,Salaried,4.0,2011-08-27,27,8,2011,SE
203001,1989-01,0,36.0,Company Invited,1,9.0,Salaried,5.0,2010-03-01,1,3,2010,CI
203002,1992-01,0,33.0,Company Invited,1,31.0,Salaried,5.0,2014-03-25,25,3,2014,CI
203003,1986-01,0,39.0,Self Enquiry,1,9.0,Small Business,5.0,2012-08-03,3,8,2012,SE
203004,1990-01,0,35.0,Self Enquiry,1,15.0,Salaried,4.0,2012-02-07,7,2,2012,SE
203005,1972-01,0,53.0,Self Enquiry,3,10.0,Small Business,4.0,2010-01-09,9,1,2010,SE
203006,1991-01,1,34.0,Self Enquiry,1,7.0,Salaried,5.0,2011-05-26,26,5,2011,SE
203007,1999-01,0,26.0,Self Enquiry,3,33.0,Small Business,4.0,2013-12-26,26,12,2013,SE
203008,1979-01,0,46.0,Self Enquiry,3,9.0,Large Business,4.0,2011-09-29,29,9,2011,SE
203009,2001-01,0,24.0,Self Enquiry,1,17.0,Small Business,6.0,2010-09-30,30,9,2010,SE
203010,1977-01,1,48.0,Company Invited,3,34.0,Salaried,7.0,2011-10-08,8,10,2011,CI
203011,1990-01,0,35.0,Self Enquiry,3,9.0,Salaried,4.0,2011-02-04,4,2,2011,SE
203012,1969-01,1,56.0,Self Enquiry,1,9.0,Small Business,7.0,2010-10-12,12,10,2010,SE
203013,1988-01,0,37.0,Company Invited,3,15.0,Salaried,7.0,2013-08-09,9,8,2013,CI
203014,1972-01,0,53.0,Company Invited,1,26.0,Small Business,4.0,2015-03-02,2,3,2015,CI
203015,1998-01,0,27.0,Company Invited,1,7.0,Salaried,7.0,2011-02-20,20,2,2011,CI
203016,1995-01,0,30.0,Self Enquiry,1,34.0,Small Business,5.0,2013-10-09,9,10,2013,SE
203017,1998-01,1,27.0,Self Enquiry,3,15.0,Large Business,5.0,2011-10-21,21,10,2011,SE
203018,1990-01,0,35.0,Self Enquiry,1,7.0,Salaried,5.0,2015-12-03,3,12,2015,SE
203019,1970-01,0,55.0,Self Enquiry,1,26.0,Small Business,5.0,2013-01-09,9,1,2013,SE
203020,1997-01,0,28.0,Company Invited,3,6.0,Small Business,5.0,2015-12-01,1,12,2015,CI
203021,1987-01,0,38.0,Self Enquiry,1,17.0,Salaried,5.0,2014-07-05,5,7,2014,SE
203022,1986-01,0,39.0,Company Invited,1,9.0,Salaried,7.0,2010-02-01,1,2,2010,CI
203023,1990-01,0,35.0,Self Enquiry,1,9.0,Small Business,5.0,2014-07-16,16,7,2014,SE
203024,1989-01,0,36.0,Self Enquiry,3,15.0,Salaried,5.0,2013-11-24,24,11,2013,SE
203025,1994-01,0,31.0,Self Enquiry,1,7.0,Salaried,4.0,2012-06-03,3,6,2012,SE
203026,1984-01,0,41.0,Company Invited,1,9.0,Small Business,5.0,2015-12-20,20,12,2015,CI
203027,1990-01,0,35.0,Self Enquiry,3,15.0,Salaried,5.0,2013-05-10,10,5,2013,SE
203028,1982-01,0,43.0,Company Invited,1,15.0,Salaried,6.0,2012-04-08,8,4,2012,CI
203029,2001-01,1,24.0,Self Enquiry,1,13.0,Salaried,7.0,2010-09-07,7,9,2010,SE
203030,2000-01,0,25.0,Company Invited,1,16.0,Salaried,4.0,2010-07-20,20,7,2010,CI
203031,1972-01,0,53.0,Self Enquiry,1,18.0,Salaried,5.0,2013-08-23,23,8,2013,SE
203032,1974-01,0,51.0,Self Enquiry,1,9.0,Small Business,6.0,2014-01-11,11,1,2014,SE
203033,1995-01,1,30.0,Self Enquiry,1,7.0,Salaried,4.0,2012-08-04,4,8,2012,SE
203034,1991-01,0,34.0,Self Enquiry,1,14.0,Small Business,4.0,2010-10-10,10,10,2010,SE
203035,1991-01,1,34.0,Self Enquiry,3,23.0,Small Business,5.0,2014-02-25,25,2,2014,SE
203036,1977-01,0,48.0,Self Enquiry,1,9.0,Salaried,4.0,2014-04-05,5,4,2014,SE
203037,1988-01,0,37.0,Self Enquiry,1,7.0,Salaried,4.0,2014-03-23,23,3,2014,SE
203038,1995-01,0,30.0,Self Enquiry,1,30.0,Salaried,5.0,2010-09-18,18,9,2010,SE
203039,1966-01,1,59.0,Self Enquiry,1,9.0,Salaried,5.0,2013-09-21,21,9,2013,SE
203040,1989-01,0,36.0,Self Enquiry,1,7.0,Salaried,4.0,2010-05-09,9,5,2010,SE
203041,1982-01,0,43.0,Self Enquiry,1,7.0,Salaried,5.0,2011-07-06,6,7,2011,SE
203042,1996-01,1,29.0,Self Enquiry,1,9.0,Small Business,4.0,2014-03-23,23,3,2014,SE
203043,1988-01,0,37.0,Self Enquiry,2,20.0,Salaried,4.0,2015-03-16,16,3,2015,SE
203044,1992-01,0,33.0,Self Enquiry,1,11.0,Salaried,5.0,2012-08-21,21,8,2012,SE
203045,1984-01,0,41.0,Company Invited,1,23.0,Small Business,5.0,2014-08-28,28,8,2014,CI
203046,1994-01,0,31.0,Self Enquiry,1,9.0,Small Business,5.0,2011-08-08,8,8,2011,SE
203047,1979-01,0,46.0,Self Enquiry,1,9.0,Salaried,6.0,2011-03-23,23,3,2011,SE
203048,1982-01,0,43.0,Self Enquiry,1,36.0,Salaried,6.0,2014-10-01,1,10,2014,SE
203049,1986-01,0,39.0,Company Invited,1,19.0,Salaried,4.0,2011-07-14,14,7,2011,CI
203050,1990-01,0,35.0,Company Invited,1,23.0,Salaried,6.0,2012-02-11,11,2,2012,CI
203051,1975-01,1,50.0,Self Enquiry,3,18.0,Small Business,5.0,2014-07-05,5,7,2014,SE
203052,1969-01,1,56.0,Self Enquiry,3,9.0,Small Business,5.0,2015-04-28,28,4,2015,SE
203053,1981-01,0,44.0,Self Enquiry,1,21.0,Salaried,5.0,2013-02-20,20,2,2013,SE
203054,1997-01,0,28.0,Self Enquiry,1,12.0,Large Business,4.0,2013-07-06,6,7,2013,SE
203055,1989-01,0,36.0,Self Enquiry,1,14.0,Salaried,4.0,2015-06-19,19,6,2015,SE
203056,1996-01,0,29.0,Self Enquiry,3,9.0,Small Business,4.0,2014-09-01,1,9,2014,SE
203057,1990-01,0,35.0,Self Enquiry,2,10.0,Salaried,5.0,2014-10-04,4,10,2014,SE
203058,1998-01,1,27.0,Company Invited,1,12.0,Small Business,5.0,2015-01-17,17,1,2015,CI
203059,1997-01,0,28.0,Company Invited,1,10.0,Small Business,4.0,2011-11-06,6,11,2011,CI
203060,1973-01,0,52.0,Self Enquiry,3,33.0,Small Business,5.0,2015-07-07,7,7,2015,SE
203061,1980-01,0,45.0,Self Enquiry,1,11.0,Small Business,4.0,2011-08-02,2,8,2011,SE
203062,1999-01,0,26.0,Self Enquiry,1,9.0,Small Business,7.0,2013-06-25,25,6,2013,SE
203063,1991-01,0,34.0,Self Enquiry,3,7.0,Small Business,4.0,2010-08-26,26,8,2010,SE
203064,1989-01,0,36.0,Self Enquiry,1,34.0,Small Business,5.0,2015-01-18,18,1,2015,SE
203065,1988-01,0,37.0,Self Enquiry,3,7.0,Salaried,5.0,2012-02-08,8,2,2012,SE
203066,1992-01,0,33.0,Self Enquiry,3,20.0,Salaried,5.0,2013-09-17,17,9,2013,SE
203067,1994-01,0,31.0,Company Invited,1,12.0,Salaried,5.0,2014-04-29,29,4,2014,CI
203068,1971-01,0,54.0,Self Enquiry,3,14.0,Small Business,5.0,2014-04-23,23,4,2014,SE
203069,1979-01,0,46.0,Self Enquiry,3,16.0,Small Business,5.0,2014-02-03,3,2,2014,SE
203070,1992-01,0,33.0,Self Enquiry,1,15.0,Small Business,7.0,2013-03-09,9,3,2013,SE
203071,1972-01,0,53.0,Company Invited,1,32.0,Small Business,5.0,2011-02-25,25,2,2011,CI
203072,1987-01,0,38.0,Self Enquiry,3,23.0,Small Business,7.0,2012-07-23,23,7,2012,SE
203073,1996-01,0,29.0,Self Enquiry,2,15.0,Small Business,6.0,2013-06-10,10,6,2013,SE
203074,2002-01,0,23.0,Self Enquiry,1,7.0,Salaried,4.0,2015-07-17,17,7,2015,SE
203075,1980-01,0,45.0,Self Enquiry,1,15.0,Salaried,7.0,2013-01-25,25,1,2013,SE
203076,1982-01,0,43.0,Company Invited,1,9.0,Small Business,5.0,2015-12-05,5,12,2015,CI
203077,1988-01,0,37.0,Self Enquiry,2,15.0,Salaried,7.0,2015-09-06,6,9,2015,SE
203078,1999-01,0,26.0,Self Enquiry,3,10.0,Salaried,5.0,2013-07-25,25,7,2013,SE
203079,1989-01,0,36.0,Self Enquiry,1,16.0,Salaried,6.0,2014-11-09,9,11,2014,SE
203080,1989-01,1,36.0,Company Invited,1,32.0,Salaried,5.0,2011-08-17,17,8,2011,CI
203081,1992-01,0,33.0,Company Invited,1,7.0,Salaried,5.0,2015-11-28,28,11,2015,CI
203082,1999-01,0,26.0,Self Enquiry,3,11.0,Small Business,5.0,2015-01-28,28,1,2015,SE
203083,1975-01,0,50.0,Self Enquiry,1,7.0,Large Business,4.0,2015-02-24,24,2,2015,SE
203084,2000-01,0,25.0,Company Invited,1,11.0,Salaried,4.0,2012-05-24,24,5,2012,CI
203085,1992-01,0,33.0,Company Invited,3,12.0,Salaried,5.0,2010-09-01,1,9,2010,CI
203086,1986-01,0,39.0,Self Enquiry,3,16.0,Small Business,5.0,2013-05-27,27,5,2013,SE
203087,1982-01,0,43.0,Self Enquiry,1,10.0,Salaried,5.0,2013-11-08,8,11,2013,SE
203088,1993-01,0,32.0,Self Enquiry,1,18.0,Salaried,5.0,2013-12-14,14,12,2013,SE
203089,1995-01,1,30.0,Self Enquiry,3,7.0,Small Business,5.0,2014-02-05,5,2,2014,SE
203090,1971-01,0,54.0,Self Enquiry,3,15.0,Small Business,7.0,2010-12-12,12,12,2010,SE
203091,1989-01,0,36.0,Self Enquiry,1,32.0,Large Business,6.0,2012-03-27,27,3,2012,SE
203092,1987-01,0,38.0,Company Invited,3,28.0,Small Business,5.0,2012-12-07,7,12,2012,CI
203093,1971-01,0,54.0,Self Enquiry,1,30.0,Salaried,6.0,2011-11-22,22,11,2011,SE
203094,1981-01,0,44.0,Company Invited,1,7.0,Salaried,5.0,2010-05-14,14,5,2010,CI
203095,1977-01,0,48.0,Self Enquiry,3,9.0,Small Business,4.0,2010-01-17,17,1,2010,SE
203096,1987-01,0,38.0,Company Invited,3,26.0,Small Business,4.0,2014-03-06,6,3,2014,CI
203097,1974-01,0,51.0,Company Invited,1,9.0,Salaried,7.0,2011-11-26,26,11,2011,CI
203098,1985-01,0,40.0,Self Enquiry,2,9.0,Salaried,4.0,2012-05-23,23,5,2012,SE
203099,1991-01,0,34.0,Self Enquiry,2,10.0,Salaried,5.0,2013-11-15,15,11,2013,SE
203100,1992-01,1,33.0,Self Enquiry,1,32.0,Salaried,4.0,2015-02-07,7,2,2015,SE
203101,1995-01,0,30.0,Self Enquiry,1,14.0,Small Business,5.0,2012-11-14,14,11,2012,SE
203102,1980-01,0,45.0,Self Enquiry,1,16.0,Salaried,5.0,2015-11-26,26,11,2015,SE
203103,1996-01,0,29.0,Self Enquiry,3,12.0,Small Business,5.0,2014-07-24,24,7,2014,SE
203104,1966-01,1,59.0,Company Invited,1,9.0,Salaried,4.0,2012-03-25,25,3,2012,CI
203105,1981-01,0,44.0,Self Enquiry,1,15.0,Salaried,4.0,2011-05-30,30,5,2011,SE
203106,2004-01,1,21.0,Self Enquiry,3,9.0,Small Business,5.0,2011-12-07,7,12,2011,SE
203107,2003-01,1,22.0,Self Enquiry,1,25.0,Salaried,6.0,2010-09-28,28,9,2010,SE
203108,1988-01,0,37.0,Self Enquiry,1,21.0,Salaried,7.0,2013-04-08,8,4,2013,SE
203109,1977-01,0,48.0,Self Enquiry,3,9.0,Salaried,5.0,2015-08-16,16,8,2015,SE
203110,2002-01,1,23.0,Self Enquiry,1,10.0,Salaried,5.0,2010-07-07,7,7,2010,SE
203111,1983-01,1,42.0,Self Enquiry,1,9.0,Salaried,4.0,2014-11-25,25,11,2014,SE
203112,1996-01,0,29.0,Self Enquiry,1,16.0,Small Business,6.0,2015-09-26,26,9,2015,SE
203113,1985-01,1,40.0,Self Enquiry,1,13.0,Small Business,6.0,2012-01-31,31,1,2012,SE
203114,1997-01,0,28.0,Self Enquiry,1,11.0,Salaried,6.0,2011-05-11,11,5,2011,SE
203115,1990-01,0,35.0,Self Enquiry,1,17.0,Salaried,4.0,2015-05-29,29,5,2015,SE
203116,1982-01,0,43.0,Self Enquiry,3,21.0,Small Business,5.0,2014-05-30,30,5,2014,SE
203117,1991-01,0,34.0,Self Enquiry,1,7.0,Salaried,5.0,2013-04-15,15,4,2013,SE
203118,1966-01,0,59.0,Self Enquiry,1,12.0,Large Business,5.0,2013-12-04,4,12,2013,SE
203119,1993-01,0,32.0,Self Enquiry,3,14.0,Salaried,5.0,2015-12-29,29,12,2015,SE
203120,1989-01,0,36.0,Self Enquiry,1,28.0,Salaried,5.0,2012-02-09,9,2,2012,SE
203121,1975-01,0,50.0,Self Enquiry,1,15.0,Salaried,4.0,2010-09-19,19,9,2010,SE
203122,1976-01,0,49.0,Self Enquiry,1,27.0,Small Business,4.0,2012-07-02,2,7,2012,SE
203123,1993-01,0,32.0,Company Invited,3,27.0,Small Business,4.0,2014-04-17,17,4,2014,CI
203124,1988-01,0,37.0,Self Enquiry,1,14.0,Salaried,7.0,2013-06-17,17,6,2013,SE
203125,1986-01,0,39.0,Self Enquiry,1,7.0,Large Business,7.0,2015-12-14,14,12,2015,SE
203126,1992-01,0,33.0,Company Invited,1,7.0,Salaried,5.0,2011-09-10,10,9,2011,CI
203127,1999-01,1,26.0,Self Enquiry,3,26.0,Small Business,4.0,2010-01-01,1,1,2010,SE
203128,1984-01,0,41.0,Self Enquiry,3,17.0,Small Business,6.0,2011-02-22,22,2,2011,SE
203129,1998-01,0,27.0,Company Invited,3,7.0,Small Business,5.0,2010-03-22,22,3,2010,CI
203130,1983-01,0,42.0,Self Enquiry,1,13.0,Small Business,4.0,2010-03-19,19,3,2010,SE
203131,1988-01,0,37.0,Self Enquiry,1,9.0,Small Business,5.0,2011-02-05,5,2,2011,SE
203132,2005-01,1,20.0,Self Enquiry,3,28.0,Salaried,5.0,2011-05-02,2,5,2011,SE
203133,2004-01,1,21.0,Self Enquiry,1,11.0,Large Business,5.0,2013-10-16,16,10,2013,SE
203134,1993-01,0,32.0,Self Enquiry,1,19.0,Small Business,5.0,2013-04-15,15,4,2013,SE
