CustomerID,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,Gender,MaritalStatus(Allias)
202894,4.0,Deluxe,3.0,Unmarried,6.0,1,5,1,Manager,25260.0,Male,MU
202895,4.0,Standard,5.0,Divorced,3.0,1,2,1,Senior Manager,26084.0,Male,MD
202896,4.0,Deluxe,4.0,Divorced,2.0,0,5,1,Manager,23483.0,Male,MD
202897,4.0,Basic,3.0,Married,2.0,1,5,0,Executive,21419.0,Female,FM
202898,4.0,Deluxe,3.0,Married,6.0,0,5,0,Manager,22940.0,Male,MM
202899,3.0,Super Deluxe,3.0,Married,6.0,0,2,0,AVP,34862.0,Female,FM
202900,5.0,Standard,3.0,Married,2.0,0,3,1,Senior Manager,30235.0,Male,MM
202901,4.0,Basic,4.0,Single,3.0,1,4,1,Executive,20556.0,Male,MS
202902,6.0,Standard,5.0,Married,5.0,0,5,1,Senior Manager,29610.0,Male,MM
202903,5.0,Deluxe,3.0,Unmarried,4.0,1,2,0,Manager,25489.0,Female,FU
202904,4.0,Deluxe,3.0,Married,7.0,0,5,1,Manager,22984.0,Male,MM
202905,4.0,Deluxe,3.0,Unmarried,3.0,0,4,0,Manager,23537.0,Female,FU
202906,3.0,Deluxe,3.0,Unmarried,3.0,0,3,1,Manager,24015.0,Male,MU
202907,6.0,Basic,3.0,Single,3.0,1,3,1,Executive,21018.0,Male,MS
202908,4.0,Standard,3.0,Unmarried,6.0,0,5,1,Senior Manager,26169.0,Female,FU
202909,4.0,Standard,3.0,Divorced,7.0,0,3,1,Senior Manager,29205.0,Female,FD
202910,4.0,Super Deluxe,5.0,Divorced,2.0,0,5,1,AVP,35273.0,Female,FD
202911,4.0,Standard,4.0,Married,3.0,0,2,1,Senior Manager,27512.0,Male,MM
202912,4.0,Deluxe,5.0,Married,5.0,1,4,1,Manager,24255.0,Male,MM
202913,3.0,Deluxe,3.0,Divorced,2.0,0,3,1,Manager,23385.0,Male,MD
202914,4.0,Basic,3.0,Divorced,2.0,0,4,0,Executive,21078.0,Male,MD
202915,4.0,Deluxe,3.0,Divorced,5.0,0,3,1,Manager,28502.0,Female,FD
202916,4.0,Deluxe,4.0,Divorced,8.0,0,2,1,Manager,25125.0,Female,FD
202917,5.0,King,3.0,Married,3.0,1,3,0,VP,38180.0,Male,MM
202918,3.0,Basic,3.0,Divorced,3.0,1,4,0,Executive,21403.0,Male,MD
202919,4.0,Deluxe,4.0,Divorced,3.0,0,3,1,Manager,24950.0,Male,MD
202920,5.0,Basic,4.0,Divorced,3.0,0,3,1,Executive,20805.0,Male,MD
202921,4.0,King,4.0,Divorced,3.0,0,2,1,VP,36878.0,Male,MD
202922,4.0,Basic,3.0,Divorced,3.0,0,3,1,Executive,20774.0,Male,MD
202923,4.0,Basic,3.0,Divorced,3.0,1,4,0,Executive,21564.0,Female,FD
202924,5.0,Basic,5.0,Divorced,3.0,0,5,1,Executive,20711.0,Male,MD
202925,5.0,Basic,3.0,Divorced,3.0,1,2,0,Executive,22300.0,Male,MD
202926,4.0,Deluxe,5.0,Married,4.0,0,2,0,Manager,22911.0,Male,MM
202927,5.0,Deluxe,3.0,Unmarried,6.0,0,2,0,Manager,22359.0,Male,MU
202928,3.0,Deluxe,3.0,Married,6.0,0,5,1,Manager,24138.0,Male,MM
202929,5.0,Basic,3.0,Married,2.0,0,2,1,Executive,20865.0,Female,FM
202930,4.0,Deluxe,3.0,Divorced,6.0,1,3,0,Manager,28280.0,Male,MD
202931,5.0,Basic,4.0,Unmarried,3.0,0,4,1,Executive,21514.0,Female,FU
202932,4.0,Deluxe,3.0,Divorced,3.0,0,2,1,Manager,22767.0,Female,FD
202933,5.0,Super Deluxe,3.0,Married,6.0,1,3,1,AVP,35305.0,Male,MM
202934,4.0,Basic,5.0,Unmarried,5.0,0,2,1,Executive,21297.0,Female,FU
202935,4.0,Deluxe,3.0,Married,5.0,1,3,1,Manager,24357.0,Male,MM
202936,5.0,Super Deluxe,5.0,Divorced,2.0,0,4,0,AVP,34080.0,Female,FD
202937,5.0,Deluxe,3.0,Unmarried,6.0,0,5,1,Manager,24663.0,Female,FU
202938,4.0,Basic,3.0,Married,3.0,1,5,1,Executive,21257.0,Female,FM
202939,4.0,Basic,5.0,Married,2.0,0,5,0,Executive,21719.0,Male,MM
202940,4.0,Basic,3.0,Unmarried,3.0,0,2,1,Executive,22125.0,Male,MU
202941,4.0,King,3.0,Divorced,3.0,1,2,1,VP,38191.0,Male,MD
202942,4.0,Basic,3.0,Divorced,2.0,0,2,1,Executive,21451.0,Male,MD
202943,4.0,Deluxe,3.0,Married,2.0,0,2,1,Manager,25782.0,Male,MM
202944,4.0,Deluxe,3.0,Divorced,3.0,1,5,1,Manager,25000.0,Female,FD
202945,4.0,Basic,3.0,Married,3.0,0,3,1,Executive,20761.0,Female,FM
202946,4.0,Deluxe,5.0,Unmarried,2.0,0,2,1,Manager,27059.0,Female,FU
202947,4.0,Basic,3.0,Divorced,3.0,0,3,1,Executive,21369.0,Male,MD
202948,4.0,Deluxe,5.0,Divorced,4.0,0,2,0,Manager,22964.0,Female,FD
202949,4.0,Basic,3.0,Divorced,3.0,1,2,0,Executive,21337.0,Female,FD
202950,4.0,Standard,3.0,Divorced,3.0,0,2,1,Senior Manager,28112.0,Male,MD
202951,4.0,Deluxe,3.0,Divorced,3.0,0,2,0,Manager,24239.0,Female,FD
202952,6.0,Deluxe,3.0,Unmarried,3.0,0,5,1,Manager,25324.0,Male,MU
202953,4.0,Deluxe,3.0,Married,5.0,0,5,1,Manager,26403.0,Male,MM
202954,4.0,Standard,4.0,Divorced,4.0,0,3,1,Senior Manager,29403.0,Male,MD
202955,5.0,Deluxe,4.0,Married,4.0,1,4,1,Manager,27525.0,Male,MM
202956,5.0,Basic,3.0,Single,2.0,0,2,0,Executive,20723.0,Male,MS
202957,4.0,Basic,3.0,Single,3.0,1,5,0,Executive,19687.0,Male,MS
202958,4.0,Basic,5.0,Unmarried,3.0,1,5,1,Executive,22026.0,Male,MU
202959,4.0,Basic,3.0,Divorced,3.0,0,2,1,Executive,19959.0,Male,MD
202960,3.0,Basic,5.0,Divorced,4.0,0,4,0,Executive,21497.0,Male,MD
202961,3.0,Deluxe,4.0,Divorced,2.0,0,4,0,Manager,23529.0,Male,MD
202962,5.0,Deluxe,3.0,Unmarried,2.0,0,2,1,Manager,22706.0,Female,FU
202963,6.0,Basic,3.0,Married,3.0,0,2,1,Executive,21398.0,Male,MM
202964,3.0,Deluxe,4.0,Divorced,5.0,0,3,1,Manager,26798.0,Male,MD
202965,3.0,Deluxe,3.0,Married,3.0,1,2,1,Manager,23325.0,Female,FM
202966,3.0,Basic,3.0,Unmarried,5.0,0,4,1,Executive,23358.0,Male,MU
202967,3.0,Basic,3.0,Divorced,3.0,1,2,1,Executive,21899.0,Male,MD
202968,5.0,Standard,4.0,Unmarried,3.0,0,2,1,Senior Manager,27299.0,Female,FU
202969,4.0,Deluxe,3.0,Unmarried,2.0,0,2,1,Manager,23255.0,Female,FU
202970,5.0,Deluxe,3.0,Unmarried,3.0,0,2,1,Manager,23231.0,Female,FU
202971,4.0,Deluxe,3.0,Unmarried,3.0,0,4,0,Manager,24074.0,Male,MU
202972,4.0,Deluxe,3.0,Divorced,5.0,1,5,1,Manager,25474.0,Male,MD
202973,3.0,Deluxe,3.0,Unmarried,2.0,0,2,1,Manager,26303.0,Female,FU
202974,4.0,Standard,5.0,Divorced,3.0,0,4,1,Senior Manager,26090.0,Female,FD
202975,4.0,Standard,3.0,Single,5.0,0,2,1,Senior Manager,29837.0,Female,FS
202976,4.0,Deluxe,5.0,Unmarried,4.0,0,2,0,Manager,23638.0,Male,MU
202977,5.0,Standard,5.0,Divorced,7.0,1,5,0,Senior Manager,29153.0,Male,MD
202978,3.0,Super Deluxe,3.0,Divorced,5.0,0,2,0,AVP,33492.0,Male,MD
202979,5.0,King,3.0,Married,3.0,0,2,1,VP,37819.0,Male,MM
202980,4.0,Deluxe,5.0,Unmarried,2.0,0,4,1,Manager,24083.0,Male,MU
202981,4.0,Standard,5.0,Married,3.0,0,3,1,Senior Manager,27471.0,Male,MM
202982,5.0,King,3.0,Divorced,3.0,0,2,1,VP,37867.0,Male,MD
202983,4.0,Basic,4.0,Divorced,2.0,0,2,1,Executive,22553.0,Male,MD
202984,6.0,Basic,4.0,Single,2.0,1,2,1,Executive,20894.0,Female,FS
202985,3.0,Standard,5.0,Divorced,2.0,0,3,0,Senior Manager,30391.0,Female,FD
202986,4.0,Standard,3.0,Unmarried,6.0,1,2,0,Senior Manager,26539.0,Female,FU
202987,6.0,Basic,3.0,Unmarried,4.0,0,3,0,Executive,22386.0,Male,MU
202988,4.0,Super Deluxe,3.0,Married,2.0,1,5,1,AVP,32448.0,Female,FM
202989,4.0,Deluxe,3.0,Married,2.0,0,3,1,Manager,23982.0,Male,MM
202990,4.0,Basic,3.0,Unmarried,3.0,0,4,0,Executive,21320.0,Male,MU
202991,3.0,Basic,3.0,Married,8.0,1,3,1,Executive,21437.0,Male,MM
202992,5.0,Deluxe,3.0,Divorced,5.0,0,5,0,Manager,25482.0,Male,MD
202993,4.0,Deluxe,3.0,Unmarried,5.0,0,4,1,Manager,24820.0,Female,FU
202994,4.0,Basic,5.0,Divorced,3.0,0,3,0,Executive,21178.0,Male,MD
202995,3.0,Deluxe,4.0,Divorced,2.0,0,2,1,Manager,25067.0,Female,FD
202996,4.0,Super Deluxe,3.0,Divorced,2.0,0,4,0,AVP,29781.0,Male,MD
202997,5.0,Basic,3.0,Single,2.0,1,3,1,Executive,21020.0,Female,FS
202998,5.0,Deluxe,5.0,Unmarried,2.0,0,3,1,Manager,25489.0,Female,FU
202999,4.0,Basic,4.0,Married,3.0,0,2,0,Executive,20975.0,Male,MM
203000,4.0,Deluxe,3.0,Single,4.0,0,5,1,Manager,21128.0,Male,MS
203001,4.0,Deluxe,5.0,Married,4.0,0,4,0,Manager,23771.0,Female,FM
203002,4.0,Deluxe,3.0,Divorced,3.0,0,4,1,Manager,23987.0,Male,MD
203003,4.0,Basic,3.0,Divorced,8.0,1,4,0,Executive,21735.0,Male,MD
203004,4.0,Deluxe,5.0,Married,5.0,0,5,1,Manager,23799.0,Female,FM
203005,5.0,Super Deluxe,5.0,Divorced,3.0,0,5,1,AVP,35534.0,Male,MD
203006,4.0,Basic,3.0,Unmarried,3.0,1,3,1,Executive,21364.0,Male,MU
203007,4.0,Deluxe,3.0,Unmarried,3.0,0,4,0,Manager,24858.0,Female,FU
203008,6.0,Deluxe,3.0,Unmarried,2.0,0,5,0,Manager,25310.0,Male,MU
203009,3.0,Basic,3.0,Unmarried,3.0,0,2,1,Executive,22183.0,Male,MU
203010,2.0,Deluxe,3.0,Unmarried,6.0,1,4,1,Manager,25075.0,Female,FU
203011,4.0,Deluxe,3.0,Unmarried,3.0,0,5,0,Manager,24952.0,Male,MU
203012,4.0,King,3.0,Divorced,7.0,1,2,1,VP,38537.0,Male,MD
203013,5.0,Standard,5.0,Unmarried,3.0,0,2,0,Senior Manager,26265.0,Male,MU
203014,4.0,Basic,3.0,Divorced,2.0,0,3,1,Executive,22936.0,Male,MD
203015,6.0,Basic,3.0,Married,5.0,0,4,1,Executive,23042.0,Female,FM
203016,4.0,Deluxe,3.0,Divorced,6.0,0,2,1,Manager,23013.0,Female,FD
203017,5.0,Deluxe,5.0,Unmarried,8.0,0,3,1,Manager,24004.0,Male,MU
203018,2.0,Basic,3.0,Unmarried,4.0,0,2,0,Executive,21958.0,Female,FU
203019,4.0,Deluxe,5.0,Married,2.0,1,3,0,Manager,24163.0,Female,FM
203020,4.0,Deluxe,3.0,Divorced,2.0,0,3,0,Manager,23020.0,Male,MD
203021,4.0,Basic,5.0,Married,2.0,1,3,1,Executive,21460.0,Female,FM
203022,2.0,Deluxe,5.0,Unmarried,8.0,1,2,1,Manager,24658.0,Female,FU
203023,5.0,Basic,5.0,Unmarried,3.0,0,2,1,Executive,23059.0,Female,FU
203024,4.0,Basic,3.0,Divorced,3.0,0,3,0,Executive,21250.0,Female,FD
203025,6.0,Basic,3.0,Divorced,5.0,0,4,1,Executive,22511.0,Male,MD
203026,2.0,Deluxe,4.0,Divorced,3.0,0,3,0,Manager,22922.0,Female,FD
203027,4.0,Deluxe,5.0,Divorced,7.0,0,2,1,Manager,25178.0,Female,FD
203028,4.0,King,3.0,Married,3.0,0,5,0,VP,37108.0,Male,MM
203029,2.0,Basic,5.0,Divorced,3.0,1,3,1,Executive,20279.0,Male,MD
203030,5.0,Basic,4.0,Married,3.0,0,5,1,Executive,21372.0,Male,MM
203031,4.0,Deluxe,3.0,Divorced,2.0,0,2,1,Manager,21827.0,Female,FD
203032,4.0,Super Deluxe,3.0,Divorced,3.0,0,2,0,AVP,36317.0,Male,MD
203033,5.0,Basic,5.0,Divorced,3.0,1,2,0,Executive,20997.0,Female,FD
203034,4.0,Standard,3.0,Divorced,2.0,0,4,0,Senior Manager,30369.0,Male,MD
203035,4.0,Deluxe,5.0,Unmarried,7.0,0,3,1,Manager,24002.0,Female,FU
203036,4.0,Super Deluxe,3.0,Divorced,3.0,1,4,1,AVP,35430.0,Female,FD
203037,4.0,Deluxe,4.0,Divorced,2.0,0,5,0,Manager,23906.0,Female,FD
203038,2.0,Basic,3.0,Divorced,3.0,0,2,1,Executive,21378.0,Male,MD
203039,4.0,King,4.0,Single,3.0,1,3,1,VP,37924.0,Male,MS
203040,2.0,Basic,3.0,Single,5.0,0,3,0,Executive,21184.0,Female,FS
203041,5.0,Deluxe,3.0,Divorced,2.0,1,3,0,Manager,24740.0,Female,FD
203042,4.0,Basic,3.0,Unmarried,8.0,0,3,0,Executive,23060.0,Male,MU
203043,4.0,Basic,4.0,Divorced,6.0,0,3,1,Executive,20821.0,Male,MD
203044,5.0,Deluxe,3.0,Divorced,3.0,0,4,1,Manager,24840.0,Female,FD
203045,5.0,Deluxe,3.0,Unmarried,8.0,0,5,1,Manager,23772.0,Male,MU
203046,5.0,Deluxe,3.0,Unmarried,7.0,1,2,1,Manager,25555.0,Female,FU
203047,5.0,Basic,3.0,Single,3.0,0,3,1,Executive,20952.0,Female,FS
203048,4.0,Deluxe,4.0,Divorced,3.0,0,3,1,Manager,23112.0,Male,MD
203049,5.0,Deluxe,5.0,Married,4.0,0,5,1,Manager,24966.0,Male,MM
203050,5.0,Basic,3.0,Single,3.0,0,5,1,Executive,21231.0,Female,FS
203051,4.0,Standard,3.0,Divorced,3.0,0,4,0,Senior Manager,26332.0,Female,FD
203052,4.0,Deluxe,3.0,Unmarried,6.0,0,2,0,Manager,23838.0,Male,MU
203053,4.0,Super Deluxe,5.0,Divorced,3.0,0,5,1,AVP,35837.0,Male,MD
203054,5.0,Standard,3.0,Married,3.0,1,3,0,Senior Manager,31486.0,Male,MM
203055,4.0,Standard,3.0,Single,5.0,0,3,0,Senior Manager,28899.0,Male,MS
203056,4.0,Deluxe,4.0,Divorced,3.0,1,3,1,Manager,23457.0,Female,FD
203057,4.0,Basic,3.0,Divorced,2.0,0,2,1,Executive,22415.0,Male,MD
203058,5.0,Basic,3.0,Divorced,3.0,1,2,0,Executive,21044.0,Female,FD
203059,4.0,Basic,3.0,Divorced,3.0,0,2,1,Executive,20384.0,Male,MD
203060,4.0,Super Deluxe,3.0,Divorced,4.0,0,3,0,AVP,34985.0,Female,FD
203061,4.0,Deluxe,4.0,Unmarried,2.0,0,2,1,Manager,24611.0,Male,MU
203062,2.0,Basic,5.0,Unmarried,2.0,0,2,1,Executive,22102.0,Male,MU
203063,2.0,Deluxe,5.0,Married,3.0,0,4,0,Manager,22715.0,Male,MM
203064,5.0,Basic,5.0,Single,3.0,0,4,1,Executive,21237.0,Female,FS
203065,4.0,Deluxe,3.0,Divorced,3.0,1,3,1,Manager,24879.0,Male,MD
203066,4.0,Deluxe,3.0,Married,4.0,0,2,0,Manager,23081.0,Male,MM
203067,5.0,Basic,3.0,Married,2.0,0,5,0,Executive,22439.0,Male,MM
203068,5.0,Standard,3.0,Divorced,2.0,1,2,0,Senior Manager,29612.0,Female,FD
203069,4.0,Standard,5.0,Married,6.0,1,2,1,Senior Manager,29439.0,Male,MM
203070,2.0,Deluxe,3.0,Divorced,7.0,0,3,1,Manager,23853.0,Female,FD
203071,5.0,Super Deluxe,3.0,Divorced,5.0,0,5,0,AVP,32504.0,Female,FD
203072,5.0,Deluxe,3.0,Married,6.0,0,5,1,Manager,25012.0,Male,MM
203073,5.0,Basic,3.0,Married,3.0,0,2,0,Executive,23614.0,Male,MM
203074,5.0,Deluxe,3.0,Divorced,8.0,0,2,1,Manager,23453.0,Male,MD
203075,2.0,Basic,3.0,Divorced,4.0,1,3,1,Executive,21496.0,Male,MD
203076,4.0,Basic,3.0,Single,7.0,1,2,0,Executive,21193.0,Male,MS
203077,5.0,Basic,5.0,Divorced,2.0,0,2,1,Executive,21020.0,Male,MD
203078,4.0,Deluxe,5.0,Divorced,3.0,1,4,1,Manager,22872.0,Male,MD
203079,5.0,Standard,3.0,Divorced,3.0,1,4,1,Senior Manager,29363.0,Female,FD
203080,4.0,Basic,4.0,Married,3.0,1,3,0,Executive,20700.0,Female,FM
203081,4.0,Basic,3.0,Married,2.0,0,5,0,Executive,20992.0,Male,MM
203082,5.0,Deluxe,5.0,Divorced,3.0,0,3,1,Manager,22934.0,Male,MD
203083,4.0,Basic,5.0,Divorced,4.0,0,4,1,Executive,22258.0,Female,FD
203084,5.0,Basic,3.0,Divorced,2.0,0,3,0,Executive,21840.0,Male,MD
203085,4.0,Deluxe,4.0,Divorced,3.0,0,3,1,Manager,25202.0,Male,MD
203086,5.0,Basic,4.0,Divorced,2.0,0,4,0,Executive,21577.0,Male,MD
203087,2.0,Deluxe,3.0,Divorced,4.0,1,5,0,Manager,23909.0,Female,FD
203088,4.0,Basic,3.0,Divorced,5.0,1,3,1,Executive,21034.0,Male,MD
203089,5.0,Basic,3.0,Married,8.0,1,2,0,Executive,21478.0,Female,FM
203090,4.0,Super Deluxe,3.0,Divorced,7.0,0,3,0,AVP,30514.0,Male,MD
203091,5.0,Standard,4.0,Divorced,5.0,0,3,1,Senior Manager,29581.0,Male,MD
203092,4.0,Basic,3.0,Divorced,7.0,0,2,1,Executive,21651.0,Female,FD
203093,4.0,Super Deluxe,3.0,Single,8.0,0,5,1,AVP,32953.0,Female,FS
203094,4.0,Deluxe,3.0,Divorced,6.0,0,2,1,Manager,24240.0,Female,FD
203095,4.0,Deluxe,3.0,Divorced,2.0,1,2,1,Manager,23215.0,Female,FD
203096,4.0,Standard,4.0,Unmarried,3.0,1,5,0,Senior Manager,26320.0,Male,MU
203097,4.0,Super Deluxe,5.0,Married,3.0,0,5,1,AVP,36602.0,Male,MM
203098,5.0,Deluxe,3.0,Divorced,2.0,0,3,0,Manager,23882.0,Female,FD
203099,4.0,Basic,4.0,Married,5.0,1,5,0,Executive,20955.0,Male,MM
203100,4.0,Basic,3.0,Unmarried,3.0,1,5,1,Executive,21473.0,Male,MU
203101,5.0,Basic,3.0,Married,8.0,0,5,1,Executive,21210.0,Female,FM
203102,4.0,Basic,5.0,Divorced,3.0,1,3,1,Executive,21237.0,Male,MD
203103,4.0,Deluxe,3.0,Unmarried,3.0,0,3,1,Manager,23586.0,Male,MU
203104,5.0,Basic,3.0,Married,2.0,1,2,0,Executive,21058.0,Male,MM
203105,4.0,Deluxe,4.0,Married,6.0,0,3,1,Manager,23443.0,Female,FM
203106,5.0,Basic,3.0,Single,3.0,0,4,0,Executive,20722.0,Female,FS
203107,4.0,Basic,3.0,Unmarried,3.0,0,3,1,Executive,21371.0,Female,FU
203108,4.0,Deluxe,3.0,Divorced,2.0,1,5,1,Manager,25264.0,Male,MD
203109,5.0,Basic,3.0,Unmarried,3.0,1,2,1,Executive,21972.0,Female,FU
203110,4.0,Deluxe,3.0,Divorced,2.0,1,5,1,Manager,22849.0,Female,FD
203111,6.0,Basic,3.0,Married,6.0,1,3,0,Executive,21456.0,Female,FM
203112,4.0,Basic,3.0,Married,7.0,0,3,1,Executive,21055.0,Female,FM
203113,4.0,Basic,5.0,Divorced,2.0,1,2,1,Executive,21082.0,Male,MD
203114,4.0,Basic,3.0,Single,3.0,0,2,1,Executive,20996.0,Female,FS
203115,4.0,Basic,4.0,Married,3.0,0,2,1,Executive,20686.0,Male,MM
203116,5.0,Deluxe,3.0,Unmarried,2.0,0,3,0,Manager,24922.0,Female,FU
203117,5.0,Basic,5.0,Unmarried,5.0,1,4,0,Executive,21477.0,Male,MU
203118,5.0,Standard,4.0,Married,4.0,1,5,1,Senior Manager,29230.0,Female,FM
203119,5.0,Basic,3.0,Divorced,5.0,0,4,1,Executive,21007.0,Male,MD
203120,4.0,Deluxe,3.0,Divorced,3.0,1,3,0,Manager,22692.0,Female,FD
203121,4.0,Standard,4.0,Divorced,6.0,0,4,0,Senior Manager,26081.0,Female,FD
203122,4.0,Basic,3.0,Divorced,6.0,0,2,0,Executive,20937.0,Male,MD
203123,4.0,Deluxe,3.0,Divorced,3.0,0,2,1,Manager,25610.0,Female,FD
203124,4.0,Basic,3.0,Unmarried,4.0,0,3,0,Executive,23356.0,Male,MU
203125,4.0,Standard,5.0,Divorced,3.0,0,4,1,Senior Manager,32260.0,Female,FD
203126,5.0,Basic,4.0,Divorced,8.0,0,3,1,Executive,21010.0,Female,FD
203127,5.0,Basic,4.0,Divorced,3.0,1,2,0,Executive,21091.0,Male,MD
203128,5.0,Standard,4.0,Married,4.0,0,4,1,Senior Manager,28383.0,Male,MM
203129,5.0,Deluxe,5.0,Unmarried,3.0,0,3,1,Manager,22972.0,Male,MU
203130,4.0,Basic,5.0,Unmarried,4.0,1,4,1,Executive,23399.0,Male,MU
203131,4.0,Basic,3.0,Single,6.0,0,5,1,Executive,21197.0,Male,MS
203132,5.0,Basic,4.0,Single,3.0,1,2,0,Executive,20799.0,Male,MS
203133,4.0,Basic,5.0,Unmarried,3.0,0,3,1,Executive,21651.0,Male,MU
203134,4.0,Deluxe,3.0,Divorced,2.0,1,4,0,Manager,24533.0,Female,FD
203135,4.0,Basic,4.0,Married,2.0,1,4,0,Executive,22295.0,Male,MM
203136,4.0,Deluxe,5.0,Divorced,3.0,0,2,1,Manager,25403.0,Female,FD
203137,5.0,Standard,3.0,Divorced,3.0,1,2,1,Senior Manager,29003.0,Male,MD
203138,5.0,Deluxe,3.0,Unmarried,2.0,0,4,0,Manager,25627.0,Female,FU
203139,5.0,Standard,3.0,Divorced,7.0,0,2,1,Senior Manager,29287.0,Male,MD
203140,4.0,Deluxe,4.0,Divorced,3.0,0,4,1,Manager,23125.0,Male,MD
203141,4.0,Basic,3.0,Divorced,3.0,0,3,0,Executive,20835.0,Female,FD
203142,4.0,Deluxe,3.0,Divorced,3.0,0,4,1,Manager,23279.0,Female,FD
203143,4.0,Super Deluxe,3.0,Divorced,3.0,0,2,1,AVP,35777.0,Male,MD
203144,4.0,Basic,3.0,Single,6.0,0,2,1,Executive,21157.0,Male,MS
203145,4.0,Super Deluxe,3.0,Married,8.0,0,3,1,AVP,33530.0,Male,MM
203146,4.0,Standard,3.0,Married,7.0,0,3,1,Senior Manager,25942.0,Male,MM
203147,4.0,Deluxe,3.0,Unmarried,3.0,1,3,0,Manager,24344.0,Female,FU
203148,4.0,Standard,3.0,Married,8.0,0,5,0,Senior Manager,26501.0,Male,MM
203149,2.0,Standard,3.0,Unmarried,2.0,0,2,1,Senior Manager,26558.0,Male,MU
203150,2.0,Super Deluxe,4.0,Single,6.0,1,3,1,AVP,31872.0,Female,FS
203151,2.0,Deluxe,3.0,Married,3.0,1,2,0,Manager,23745.0,Male,MM
203152,4.0,Deluxe,3.0,Married,6.0,0,3,1,Manager,23757.0,Male,MM
203153,5.0,Basic,5.0,Single,2.0,1,3,1,Executive,20999.0,Male,MS
203154,4.0,Super Deluxe,3.0,Single,3.0,0,3,1,AVP,36122.0,Male,MS
203155,5.0,Basic,5.0,Single,8.0,1,5,1,Executive,21082.0,Female,FS
203156,4.0,Basic,3.0,Unmarried,5.0,0,3,1,Executive,22130.0,Female,FU
203157,4.0,Basic,3.0,Married,5.0,0,5,0,Executive,20948.0,Female,FM
203158,4.0,Super Deluxe,3.0,Married,3.0,0,5,0,AVP,36077.0,Male,MM
203159,2.0,Deluxe,4.0,Divorced,3.0,1,3,0,Manager,24166.0,Female,FD
203160,4.0,King,3.0,Married,3.0,0,4,1,VP,38097.0,Male,MM
203161,4.0,Basic,4.0,Divorced,2.0,0,2,1,Executive,21489.0,Female,FD
203162,4.0,Deluxe,5.0,Divorced,3.0,1,2,1,Manager,22311.0,Male,MD
203163,4.0,Deluxe,3.0,Unmarried,3.0,1,3,1,Manager,22841.0,Female,FU
203164,4.0,Basic,3.0,Divorced,6.0,1,2,0,Executive,20810.0,Female,FD
203165,4.0,Super Deluxe,3.0,Divorced,5.0,1,4,0,AVP,32651.0,Male,MD
203166,4.0,Basic,3.0,Divorced,2.0,0,5,0,Executive,21362.0,Male,MD
203167,4.0,Standard,3.0,Married,8.0,0,2,0,Senior Manager,29523.0,Male,MM
203168,5.0,Deluxe,3.0,Married,3.0,0,3,1,Manager,23055.0,Female,FM
203169,5.0,Basic,4.0,Married,3.0,1,5,1,Executive,22421.0,Male,MM
203170,4.0,Deluxe,5.0,Divorced,3.0,0,5,1,Manager,22826.0,Female,FD
203171,4.0,Basic,3.0,Single,3.0,0,2,1,Executive,19729.0,Male,MS
203172,4.0,Standard,3.0,Divorced,2.0,0,5,1,Senior Manager,29417.0,Female,FD
203173,4.0,Standard,3.0,Married,3.0,1,3,1,Senior Manager,29066.0,Female,FM
203174,2.0,Standard,5.0,Divorced,2.0,1,2,0,Senior Manager,30094.0,Female,FD
203175,5.0,Basic,5.0,Unmarried,3.0,1,3,0,Executive,21278.0,Female,FU
203176,4.0,Basic,4.0,Single,2.0,0,3,0,Executive,21100.0,Female,FS
203177,2.0,Deluxe,3.0,Divorced,3.0,0,3,1,Manager,24150.0,Male,MD
203178,6.0,Basic,5.0,Divorced,3.0,0,2,1,Executive,21129.0,Male,MD
203179,5.0,Deluxe,3.0,Unmarried,4.0,0,2,0,Manager,22918.0,Male,MU
203180,5.0,Standard,3.0,Single,2.0,0,5,1,Senior Manager,29677.0,Male,MS
203181,4.0,Deluxe,3.0,Unmarried,8.0,0,3,1,Manager,23681.0,Female,FU
203182,5.0,Super Deluxe,3.0,Divorced,3.0,0,3,0,AVP,31420.0,Female,FD
203183,4.0,Deluxe,3.0,Divorced,2.0,0,5,0,Manager,22905.0,Female,FD
203184,4.0,Basic,3.0,Married,3.0,0,5,1,Executive,22595.0,Male,MM
203185,4.0,King,3.0,Divorced,3.0,0,4,0,VP,36981.0,Male,MD
203186,4.0,Basic,3.0,Divorced,6.0,0,5,1,Executive,21058.0,Male,MD
203187,5.0,Super Deluxe,3.0,Single,5.0,1,5,0,AVP,32404.0,Female,FS
203188,6.0,Deluxe,4.0,Divorced,7.0,0,4,1,Manager,23455.0,Female,FD
203189,4.0,Deluxe,4.0,Divorced,5.0,1,5,1,Manager,25063.0,Male,MD
203190,6.0,King,3.0,Married,3.0,0,4,1,VP,38651.0,Female,FM
203191,4.0,Deluxe,3.0,Unmarried,2.0,1,3,1,Manager,25539.0,Male,MU
203192,6.0,Deluxe,5.0,Unmarried,2.0,0,3,0,Manager,23647.0,Male,MU
203193,6.0,King,3.0,Divorced,3.0,0,3,1,VP,38523.0,Female,FD
203194,2.0,Super Deluxe,3.0,Divorced,5.0,1,2,1,AVP,31998.0,Female,FD
203195,4.0,Deluxe,3.0,Divorced,2.0,0,2,1,Manager,25025.0,Female,FD
