CustomerID,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
202861,4,King,3,Divorced,,0,3,0,1,VP,36719
202862,4,Basic,3,Married,3,0,3,1,2,Executive,21564
202863,4,Basic,3,Divorced,6,0,3,0,2,Executive,20775
202864,5,Standard,3,Divorced,3,0,2,1,3,Senior Manager,30613
202865,5,Basic,4,Divorced,7,0,3,0,3,Executive,21224
202866,5,Basic,3,Single,3,0,3,1,2,Executive,21242
202867,4,Standard,5,Divorced,2,0,2,1,1,Senior Manager,27090
202868,5,Super Deluxe,3,Married,5,0,3,0,1,AVP,32796
202869,5,Super Deluxe,3,Divorced,,0,5,1,2,AVP,35724
202870,4,Basic,3,Single,2,0,4,1,1,Executive,21242
202871,5,Standard,5,Divorced,6,0,2,1,1,Senior Manager,28944
202872,4,Deluxe,3,Married,7,0,2,0,2,Manager,23748
202873,4,Super Deluxe,3,Divorced,,0,5,0,1,AVP,36539
202874,6,Basic,3,Unmarried,2,0,4,1,1,Executive,22908
202875,4,Deluxe,3,Unmarried,2,0,2,1,1,Manager,22458
202876,5,Basic,3,Married,5,0,5,1,1,Executive,21446
202877,5,Standard,3,Divorced,4,1,2,1,2,Senior Manager,27749
202878,4,Standard,4,Married,3,0,3,1,2,Senior Manager,29326
202879,4,Standard,3,Divorced,2,1,5,0,1,Senior Manager,32288
202880,6,Basic,3,Married,2,0,5,0,1,Executive,22086
202881,4,Basic,4,Unmarried,2,0,2,1,1,Executive,21661
202882,4,Standard,3,Divorced,6,1,2,0,2,Senior Manager,26310
202883,4,Standard,3,Divorced,5,0,3,1,1,Senior Manager,28502
202884,4,Standard,5,Married,2,1,3,1,1,Senior Manager,28628
202885,4,Basic,3,Divorced,6,0,3,1,1,Executive,20771
202886,4,Standard,3,Single,3,0,2,1,2,Senior Manager,28658
202887,5,Basic,3,Unmarried,7,0,5,1,1,Executive,22572
202888,4,Deluxe,3,Divorced,4,0,5,1,1,Manager,22729
202889,4,Super Deluxe,4,Single,5,0,2,0,,AVP,35513
202890,4,Deluxe,3,Unmarried,2,0,2,0,2,Manager,24908
202891,4,Deluxe,3,Divorced,2,0,3,1,1,Manager,23395
202892,4,Super Deluxe,3,Single,2,0,5,1,3,AVP,31915
202893,4,Basic,3,Divorced,3,0,2,0,1,Executive,22433
202894,4,Deluxe,3,Unmarried,6,1,5,1,2,Manager,25260
202895,4,Standard,5,Divorced,3,1,2,1,2,Senior Manager,26084
202896,4,Deluxe,4,Divorced,2,0,5,1,1,Manager,23483
202897,4,Basic,3,Married,2,1,5,0,2,Executive,21419
202898,4,Deluxe,3,Married,6,0,5,0,1,Manager,22940
202899,3,Super Deluxe,3,Married,6,0,2,0,,AVP,34862
202900,5,Standard,3,Married,2,0,3,1,1,Senior Manager,30235
202901,4,Basic,4,Single,3,1,4,1,3,Executive,20556
202902,6,Standard,5,Married,5,0,5,1,1,Senior Manager,29610
202903,5,Deluxe,3,Unmarried,4,1,2,0,1,Manager,25489
202904,4,Deluxe,3,Married,7,0,5,1,1,Manager,22984
202905,4,Deluxe,3,Unmarried,3,0,4,0,3,Manager,23537
202906,3,Deluxe,3,Unmarried,3,0,3,1,1,Manager,24015
202907,6,Basic,3,Single,3,1,3,1,3,Executive,21018
202908,4,Standard,3,Unmarried,6,0,5,1,2,Senior Manager,26169
202909,4,Standard,3,Divorced,7,0,3,1,1,Senior Manager,29205
202910,4,Super Deluxe,5,Divorced,2,0,5,1,,AVP,35273
202911,4,Standard,4,Married,3,0,2,1,1,Senior Manager,27512
202912,4,Deluxe,5,Married,5,1,4,1,3,Manager,24255
202913,3,Deluxe,3,Divorced,2,0,3,1,2,Manager,23385
202914,4,Basic,3,Divorced,2,0,4,0,2,Executive,21078
202915,4,Deluxe,3,Divorced,5,0,3,1,3,Manager,28502
202916,4,Deluxe,4,Divorced,8,0,2,1,2,Manager,25125
202917,5,King,3,Married,,1,3,0,2,VP,38180
202918,3,Basic,3,Divorced,3,1,4,0,2,Executive,21403
202919,4,Deluxe,4,Divorced,3,0,3,1,1,Manager,24950
202920,5,Basic,4,Divorced,3,0,3,1,2,Executive,20805
202921,4,King,4,Divorced,,0,2,1,1,VP,36878
202922,4,Basic,3,Divorced,3,0,3,1,1,Executive,20774
202923,4,Basic,3,Divorced,3,1,4,0,1,Executive,21564
202924,5,Basic,5,Divorced,3,0,5,1,1,Executive,20711
202925,5,Basic,3,Divorced,3,1,2,0,1,Executive,22300
202926,4,Deluxe,5,Married,4,0,2,0,1,Manager,22911
202927,5,Deluxe,3,Unmarried,6,0,2,0,2,Manager,22359
202928,3,Deluxe,3,Married,6,0,5,1,3,Manager,24138
202929,5,Basic,3,Married,2,0,2,1,2,Executive,20865
202930,4,Deluxe,3,Divorced,6,1,3,0,2,Manager,28280
202931,5,Basic,4,Unmarried,3,0,4,1,1,Executive,21514
202932,4,Deluxe,3,Divorced,3,0,2,1,1,Manager,22767
202933,5,Super Deluxe,3,Married,6,1,3,1,,AVP,35305
202934,4,Basic,5,Unmarried,5,0,2,1,2,Executive,21297
202935,4,Deluxe,3,Married,5,1,3,1,1,Manager,24357
202936,5,Super Deluxe,5,Divorced,2,0,4,0,2,AVP,34080
202937,5,Deluxe,3,Unmarried,6,0,5,1,2,Manager,24663
202938,4,Basic,3,Married,3,1,5,1,2,Executive,21257
202939,4,Basic,5,Married,2,0,5,0,2,Executive,21719
202940,4,Basic,3,Unmarried,3,0,2,1,2,Executive,22125
202941,4,King,3,Divorced,,1,2,1,1,VP,38191
202942,4,Basic,3,Divorced,2,0,2,1,1,Executive,21451
202943,4,Deluxe,3,Married,2,0,2,1,2,Manager,25782
202944,4,Deluxe,3,Divorced,3,1,5,1,3,Manager,25000
202945,4,Basic,3,Married,3,0,3,1,2,Executive,20761
202946,4,Deluxe,5,Unmarried,2,0,2,1,2,Manager,27059
202947,4,Basic,3,Divorced,3,0,3,1,1,Executive,21369
202948,4,Deluxe,5,Divorced,4,0,2,0,1,Manager,22964
202949,4,Basic,3,Divorced,3,1,2,0,1,Executive,21337
202950,4,Standard,3,Divorced,3,0,2,1,1,Senior Manager,28112
202951,4,Deluxe,3,Divorced,3,0,2,0,1,Manager,24239
202952,6,Deluxe,3,Unmarried,3,0,5,1,1,Manager,25324
202953,4,Deluxe,3,Married,5,0,5,1,1,Manager,26403
202954,4,Standard,4,Divorced,4,0,3,1,1,Senior Manager,29403
202955,5,Deluxe,4,Married,4,1,4,1,1,Manager,27525
202956,5,Basic,3,Single,2,0,2,0,1,Executive,20723
202957,4,Basic,3,Single,3,1,5,0,1,Executive,19687
202958,4,Basic,5,Unmarried,3,1,5,1,3,Executive,22026
202959,,Basic,3,Divorced,3,0,2,1,2,Executive,19959
202960,3,Basic,5,Divorced,4,0,4,0,2,Executive,21497
202961,3,Deluxe,4,Divorced,2,0,4,0,1,Manager,23529
202962,5,Deluxe,3,Unmarried,2,0,2,1,2,Manager,22706
202963,6,Basic,3,Married,3,0,2,1,1,Executive,21398
202964,3,Deluxe,4,Divorced,5,0,3,1,1,Manager,26798
202965,3,Deluxe,3,Married,3,1,2,1,3,Manager,23325
202966,3,Basic,3,Unmarried,5,0,4,1,2,Executive,23358
202967,3,Basic,3,Divorced,3,1,2,1,3,Executive,21899
202968,5,Standard,4,Unmarried,3,0,2,1,2,Senior Manager,27299
202969,4,Deluxe,3,Unmarried,2,0,2,1,1,Manager,23255
202970,5,Deluxe,3,Unmarried,3,0,2,1,1,Manager,23231
202971,4,Deluxe,3,Unmarried,3,0,4,0,2,Manager,24074
202972,4,Deluxe,3,Divorced,5,1,5,1,1,Manager,25474
202973,3,Deluxe,3,Unmarried,2,0,2,1,2,Manager,26303
202974,4,Standard,5,Divorced,3,0,4,1,3,Senior Manager,26090
202975,4,Standard,3,Single,5,0,2,1,2,Senior Manager,29837
202976,4,Deluxe,5,Unmarried,4,0,2,0,2,Manager,23638
202977,5,Standard,5,Divorced,7,1,5,0,2,Senior Manager,29153
202978,3,Super Deluxe,3,Divorced,5,0,2,0,1,AVP,33492
202979,5,King,3,Married,,0,2,1,1,VP,37819
202980,4,Deluxe,5,Unmarried,2,0,4,1,1,Manager,24083
202981,4,Standard,5,Married,3,0,3,1,1,Senior Manager,27471
202982,5,King,3,Divorced,,0,2,1,2,VP,37867
202983,4,Basic,4,Divorced,2,0,2,1,1,Executive,22553
202984,6,Basic,4,Single,2,1,2,1,1,Executive,20894
202985,3,Standard,5,Divorced,2,0,3,0,1,Senior Manager,30391
202986,4,Standard,3,Unmarried,6,1,2,0,2,Senior Manager,26539
202987,6,Basic,3,Unmarried,4,0,3,0,2,Executive,22386
202988,4,Super Deluxe,3,Married,2,1,5,1,2,AVP,32448
202989,4,Deluxe,3,Married,2,0,3,1,1,Manager,23982
202990,4,Basic,3,Unmarried,3,0,4,0,1,Executive,21320
202991,3,Basic,3,Married,8,1,3,1,2,Executive,21437
202992,5,Deluxe,3,Divorced,5,0,5,0,2,Manager,25482
202993,4,Deluxe,3,Unmarried,5,0,4,1,2,Manager,24820
202994,4,Basic,5,Divorced,3,0,3,0,2,Executive,21178
202995,3,Deluxe,4,Divorced,2,0,2,1,1,Manager,25067
202996,4,Super Deluxe,3,Divorced,2,0,4,0,1,AVP,29781
202997,5,Basic,3,Single,2,1,3,1,2,Executive,21020
202998,5,Deluxe,5,Unmarried,2,0,3,1,1,Manager,25489
202999,4,Basic,4,Married,3,0,2,0,2,Executive,20975
203000,4,Deluxe,3,Single,4,0,5,1,1,Manager,21128
203001,4,Deluxe,5,Married,4,0,4,0,1,Manager,23771
203002,4,Deluxe,3,Divorced,3,0,4,1,1,Manager,23987
203003,4,Basic,3,Divorced,8,1,4,0,1,Executive,21735
203004,4,Deluxe,5,Married,5,0,5,1,1,Manager,23799
203005,5,Super Deluxe,5,Divorced,3,0,5,1,,AVP,35534
203006,4,Basic,3,Unmarried,3,1,3,1,1,Executive,21364
203007,4,Deluxe,3,Unmarried,3,0,4,0,1,Manager,24858
203008,6,Deluxe,3,Unmarried,2,0,5,0,1,Manager,25310
203009,3,Basic,3,Unmarried,3,0,2,1,2,Executive,22183
203010,2,Deluxe,3,Unmarried,6,1,4,1,3,Manager,25075
203011,4,Deluxe,3,Unmarried,3,0,5,0,1,Manager,24952
203012,4,King,,Divorced,7,1,2,1,3,VP,38537
203013,5,Standard,5,Unmarried,3,0,2,0,3,Senior Manager,26265
203014,4,Basic,3,Divorced,2,0,3,1,1,Executive,22936
203015,6,Basic,3,Married,5,0,4,1,3,Executive,23042
203016,4,Deluxe,3,Divorced,6,0,2,1,1,Manager,23013
203017,5,Deluxe,5,Unmarried,8,0,3,1,2,Manager,24004
203018,2,Basic,3,Unmarried,4,0,2,0,1,Executive,21958
203019,4,Deluxe,5,Married,2,1,3,0,1,Manager,24163
203020,4,Deluxe,3,Divorced,2,0,3,0,2,Manager,23020
203021,4,Basic,5,Married,2,1,3,1,2,Executive,21460
203022,2,Deluxe,5,Unmarried,8,1,2,1,3,Manager,24658
203023,5,Basic,5,Unmarried,3,0,2,1,2,Executive,23059
203024,4,Basic,3,Divorced,3,0,3,0,1,Executive,21250
203025,6,Basic,3,Divorced,5,0,4,1,1,Executive,22511
203026,2,Deluxe,4,Divorced,3,0,3,0,2,Manager,22922
203027,4,Deluxe,5,Divorced,7,0,2,1,1,Manager,25178
203028,4,King,3,Married,,0,5,0,2,VP,37108
203029,2,Basic,5,Divorced,3,1,3,1,3,Executive,20279
203030,5,Basic,4,Married,3,0,5,1,1,Executive,21372
203031,4,Deluxe,3,Divorced,2,0,2,1,2,Manager,21827
203032,4,Super Deluxe,3,Divorced,,0,2,0,2,AVP,36317
203033,5,Basic,5,Divorced,3,1,2,0,1,Executive,20997
203034,4,Standard,3,Divorced,2,0,4,0,1,Senior Manager,30369
203035,4,Deluxe,5,Unmarried,7,0,3,1,1,Manager,24002
203036,4,Super Deluxe,3,Divorced,3,1,4,1,,AVP,35430
203037,4,Deluxe,4,Divorced,2,0,5,0,1,Manager,23906
203038,2,Basic,3,Divorced,3,0,2,1,2,Executive,21378
203039,4,King,4,Single,,1,3,1,2,VP,37924
203040,2,Basic,3,Single,5,0,3,0,1,Executive,21184
203041,5,Deluxe,3,Divorced,2,1,3,0,2,Manager,24740
203042,4,Basic,3,Unmarried,8,0,3,0,1,Executive,23060
203043,4,Basic,4,Divorced,6,0,3,1,1,Executive,20821
203044,5,Deluxe,3,Divorced,3,0,4,1,1,Manager,24840
203045,5,Deluxe,3,Unmarried,8,0,5,1,2,Manager,23772
203046,5,Deluxe,3,Unmarried,7,1,2,1,2,Manager,25555
203047,5,Basic,3,Single,3,0,3,1,2,Executive,20952
203048,4,Deluxe,4,Divorced,3,0,3,1,2,Manager,23112
203049,5,Deluxe,5,Married,4,0,5,1,1,Manager,24966
203050,5,Basic,3,Single,3,0,5,1,2,Executive,21231
203051,4,Standard,3,Divorced,3,0,4,0,2,Senior Manager,26332
203052,4,Deluxe,3,Unmarried,6,0,2,0,2,Manager,23838
203053,4,Super Deluxe,5,Divorced,,0,5,1,1,AVP,35837
203054,5,Standard,3,Married,3,1,3,0,1,Senior Manager,31486
203055,4,Standard,3,Single,5,0,3,0,1,Senior Manager,28899
203056,4,Deluxe,4,Divorced,3,1,3,1,1,Manager,23457
203057,4,Basic,3,Divorced,2,0,2,1,2,Executive,22415
203058,5,Basic,3,Divorced,3,1,2,0,2,Executive,21044
203059,4,Basic,3,Divorced,3,0,2,1,1,Executive,20384
203060,4,Super Deluxe,3,Divorced,4,0,3,0,,AVP,34985
203061,4,Deluxe,4,Unmarried,2,0,2,1,1,Manager,24611
203062,2,Basic,5,Unmarried,2,0,2,1,3,Executive,22102
203063,2,Deluxe,5,Married,3,0,4,0,1,Manager,22715
203064,5,Basic,5,Single,3,0,4,1,2,Executive,21237
203065,4,Deluxe,3,Divorced,3,1,3,1,2,Manager,24879
203066,4,Deluxe,3,Married,4,0,2,0,1,Manager,23081
203067,5,Basic,3,Married,2,0,5,0,1,Executive,22439
203068,5,Standard,3,Divorced,2,1,2,0,1,Senior Manager,29612
203069,4,Standard,5,Married,6,1,2,1,1,Senior Manager,29439
203070,2,Deluxe,3,Divorced,7,0,3,1,3,Manager,23853
203071,5,Super Deluxe,3,Divorced,5,0,5,0,2,AVP,32504
203072,5,Deluxe,3,Married,6,0,5,1,3,Manager,25012
203073,5,Basic,3,Married,3,0,2,0,2,Executive,23614
203074,5,Deluxe,3,Divorced,8,0,2,1,1,Manager,23453
203075,2,Basic,3,Divorced,4,1,3,1,3,Executive,21496
203076,4,Basic,3,Single,7,1,2,0,2,Executive,21193
203077,5,Basic,5,Divorced,2,0,2,1,3,Executive,21020
203078,4,Deluxe,5,Divorced,3,1,4,1,1,Manager,22872
203079,5,Standard,3,Divorced,3,1,4,1,2,Senior Manager,29363
203080,4,Basic,4,Married,3,1,3,0,1,Executive,20700
203081,4,Basic,3,Married,2,0,5,0,1,Executive,20992
203082,5,Deluxe,5,Divorced,3,0,3,1,2,Manager,22934
203083,4,Basic,5,Divorced,4,0,4,1,1,Executive,22258
203084,5,Basic,3,Divorced,2,0,3,0,1,Executive,21840
203085,4,Deluxe,4,Divorced,3,0,3,1,2,Manager,25202
203086,5,Basic,4,Divorced,2,0,4,0,1,Executive,21577
203087,2,Deluxe,3,Divorced,4,1,5,0,1,Manager,23909
203088,4,Basic,3,Divorced,5,1,3,1,2,Executive,21034
203089,5,Basic,3,Married,8,1,2,0,2,Executive,21478
203090,4,Super Deluxe,3,Divorced,7,0,3,0,3,AVP,30514
203091,5,Standard,4,Divorced,5,0,3,1,2,Senior Manager,29581
203092,4,Basic,3,Divorced,7,0,2,1,2,Executive,21651
203093,4,Super Deluxe,3,Single,8,0,5,1,2,AVP,32953
203094,4,Deluxe,3,Divorced,6,0,2,1,2,Manager,24240
203095,4,Deluxe,3,Divorced,2,1,2,1,1,Manager,23215
203096,4,Standard,4,Unmarried,3,1,5,0,1,Senior Manager,26320
203097,4,Super Deluxe,5,Married,,0,5,1,3,AVP,36602
203098,5,Deluxe,3,Divorced,2,0,3,0,1,Manager,23882
203099,4,Basic,4,Married,5,1,5,0,2,Executive,20955
203100,4,Basic,3,Unmarried,3,1,5,1,1,Executive,21473
203101,5,Basic,3,Married,8,0,5,1,1,Executive,21210
203102,4,Basic,5,Divorced,3,1,3,1,1,Executive,21237
203103,4,Deluxe,3,Unmarried,3,0,3,1,1,Manager,23586
203104,5,Basic,3,Married,2,1,2,0,1,Executive,21058
203105,4,Deluxe,4,Married,6,0,3,1,1,Manager,23443
203106,5,Basic,3,Single,3,0,4,0,2,Executive,20722
203107,4,Basic,3,Unmarried,3,0,3,1,2,Executive,21371
203108,4,Deluxe,3,Divorced,2,1,5,1,3,Manager,25264
203109,5,Basic,3,Unmarried,3,1,2,1,1,Executive,21972
203110,4,Deluxe,3,Divorced,2,1,5,1,2,Manager,22849
203111,6,Basic,3,Married,6,1,3,0,1,Executive,21456
203112,4,Basic,3,Married,7,0,3,1,2,Executive,21055
203113,4,Basic,5,Divorced,2,1,2,1,2,Executive,21082
203114,4,Basic,3,Single,3,0,2,1,2,Executive,20996
203115,4,Basic,4,Married,3,0,2,1,1,Executive,20686
203116,5,Deluxe,3,Unmarried,2,0,3,0,1,Manager,24922
203117,5,Basic,5,Unmarried,5,1,4,0,1,Executive,21477
203118,5,Standard,4,Married,4,1,5,1,2,Senior Manager,29230
203119,5,Basic,3,Divorced,5,0,4,1,2,Executive,21007
203120,4,Deluxe,3,Divorced,3,1,3,0,2,Manager,22692
203121,4,Standard,4,Divorced,6,0,4,0,1,Senior Manager,26081
203122,4,Basic,3,Divorced,6,0,2,0,1,Executive,20937
203123,4,Deluxe,3,Divorced,3,0,2,1,1,Manager,25610
203124,4,Basic,3,Unmarried,4,0,3,0,3,Executive,23356
203125,4,Standard,5,Divorced,3,0,4,1,3,Senior Manager,32260
203126,5,Basic,4,Divorced,8,0,3,1,1,Executive,21010
203127,5,Basic,4,Divorced,3,1,2,0,1,Executive,21091
203128,5,Standard,4,Married,4,0,4,1,2,Senior Manager,28383
203129,5,Deluxe,5,Unmarried,3,0,3,1,2,Manager,22972
203130,4,Basic,5,Unmarried,4,1,4,1,1,Executive,23399
203131,4,Basic,3,Single,6,0,5,1,1,Executive,21197
203132,5,Basic,4,Single,3,1,2,0,2,Executive,20799
203133,4,Basic,5,Unmarried,3,0,3,1,2,Executive,21651
203134,4,Deluxe,3,Divorced,2,1,4,0,2,Manager,24533
203135,4,Basic,4,Married,2,1,4,0,2,Executive,22295
203136,4,Deluxe,5,Divorced,3,0,2,1,2,Manager,25403
203137,5,Standard,3,Divorced,3,1,2,1,1,Senior Manager,29003
203138,5,Deluxe,3,Unmarried,2,0,4,0,1,Manager,25627
203139,5,Standard,3,Divorced,7,0,2,1,2,Senior Manager,29287
203140,4,Deluxe,4,Divorced,3,0,4,1,2,Manager,23125
203141,4,Basic,3,Divorced,3,0,3,0,2,Executive,20835
203142,4,Deluxe,3,Divorced,3,0,4,1,1,Manager,23279
203143,4,Super Deluxe,3,Divorced,,0,2,1,2,AVP,35777
203144,4,Basic,3,Single,6,0,2,1,2,Executive,21157
203145,4,Super Deluxe,3,Married,8,0,3,1,1,AVP,33530
203146,4,Standard,3,Married,7,0,3,1,1,Senior Manager,25942
203147,4,Deluxe,3,Unmarried,3,1,3,0,2,Manager,24344
203148,4,Standard,3,Married,8,0,5,0,2,Senior Manager,26501
203149,2,Standard,3,Unmarried,2,0,2,1,2,Senior Manager,26558
203150,2,Super Deluxe,4,Single,6,1,3,1,3,AVP,31872
203151,2,Deluxe,3,Married,3,1,2,0,1,Manager,23745
203152,4,Deluxe,3,Married,6,0,3,1,1,Manager,23757
203153,5,Basic,5,Single,2,1,3,1,1,Executive,20999
203154,4,Super Deluxe,3,Single,,0,3,1,2,AVP,36122
203155,5,Basic,5,Single,8,1,5,1,2,Executive,21082
203156,4,Basic,3,Unmarried,5,0,3,1,1,Executive,22130
203157,4,Basic,3,Married,5,0,5,0,2,Executive,20948
203158,4,Super Deluxe,3,Married,,0,5,0,3,AVP,36077
203159,2,Deluxe,4,Divorced,3,1,3,0,2,Manager,24166
203160,4,King,3,Married,,0,4,1,3,VP,38097
203161,4,Basic,4,Divorced,2,0,2,1,1,Executive,21489
203162,4,Deluxe,5,Divorced,3,1,2,1,1,Manager,22311
203163,4,Deluxe,3,Unmarried,3,1,3,1,2,Manager,22841
203164,4,Basic,3,Divorced,6,1,2,0,2,Executive,20810
203165,4,Super Deluxe,3,Divorced,5,1,4,0,1,AVP,32651
203166,4,Basic,3,Divorced,2,0,5,0,3,Executive,21362
203167,4,Standard,3,Married,8,0,2,0,3,Senior Manager,29523
203168,5,Deluxe,3,Married,3,0,3,1,2,Manager,23055
203169,5,Basic,4,Married,3,1,5,1,2,Executive,22421
203170,4,Deluxe,5,Divorced,3,0,5,1,3,Manager,22826
203171,4,Basic,3,Single,3,0,2,1,2,Executive,19729
203172,4,Standard,3,Divorced,2,0,5,1,1,Senior Manager,29417
203173,4,Standard,3,Married,3,1,3,1,2,Senior Manager,29066
203174,2,Standard,5,Divorced,2,1,2,0,3,Senior Manager,30094
203175,5,Basic,5,Unmarried,3,1,3,0,2,Executive,21278
203176,4,Basic,4,Single,2,0,3,0,1,Executive,21100
203177,2,Deluxe,3,Divorced,3,0,3,1,2,Manager,24150
203178,6,Basic,5,Divorced,3,0,2,1,1,Executive,21129
203179,5,Deluxe,3,Unmarried,4,0,2,0,1,Manager,22918
203180,5,Standard,3,Single,2,0,5,1,2,Senior Manager,29677
203181,4,Deluxe,3,Unmarried,8,0,3,1,1,Manager,23681
203182,5,Super Deluxe,3,Divorced,3,0,3,0,2,AVP,31420
203183,4,Deluxe,3,Divorced,2,0,5,0,2,Manager,22905
203184,4,Basic,3,Married,3,0,5,1,1,Executive,22595
203185,4,King,3,Divorced,,0,4,0,2,VP,36981
203186,4,Basic,3,Divorced,6,0,5,1,1,Executive,21058
203187,5,Super Deluxe,3,Single,5,1,5,0,3,AVP,32404
203188,6,Deluxe,4,Divorced,7,0,4,1,1,Manager,23455
203189,4,Deluxe,4,Divorced,5,1,5,1,3,Manager,25063
203190,6,King,,Married,3,0,4,1,1,VP,38651
203191,4,Deluxe,3,Unmarried,2,1,3,1,2,Manager,25539
203192,6,Deluxe,5,Unmarried,2,0,3,0,1,Manager,23647
203193,6,King,,Divorced,3,0,3,1,1,VP,38523
203194,2,Super Deluxe,3,Divorced,5,1,2,1,2,AVP,31998
203195,4,Deluxe,3,Divorced,2,0,2,1,2,Manager,25025
203196,2,Basic,5,Unmarried,3,0,2,1,1,Executive,21421
203197,4,Standard,5,Single,3,1,5,1,1,Senior Manager,29558
203198,5,Basic,3,Single,2,0,2,1,2,Executive,21020
203199,4,Super Deluxe,3,Divorced,,0,4,1,2,AVP,36328
203200,4,Basic,3,Unmarried,2,0,3,1,1,Executive,22703
203201,2,Deluxe,3,Married,2,0,5,1,3,Manager,28403
203202,4,Standard,3,Divorced,5,1,2,0,2,Senior Manager,30582
203203,4,Basic,4,Single,3,0,4,0,1,Executive,20855
203204,5,Standard,4,Divorced,4,0,2,0,2,Senior Manager,26203
203205,4,Deluxe,3,Married,2,0,4,0,1,Manager,23512
203206,4,Basic,5,Divorced,8,1,5,1,1,Executive,20720
203207,4,Basic,3,Divorced,3,1,2,0,2,Executive,20898
203208,4,Basic,4,Divorced,3,0,5,1,2,Executive,19730
203209,4,Basic,3,Divorced,5,0,3,1,2,Executive,21499
203210,4,King,3,Divorced,,1,2,1,2,VP,37915
203211,4,Deluxe,4,Unmarried,5,0,4,1,1,Manager,22785
203212,4,Deluxe,5,Divorced,3,0,2,1,2,Manager,27074
203213,5,Basic,3,Married,3,0,2,1,1,Executive,20685
203214,4,King,,Married,2,0,5,1,2,VP,38305
203215,5,Standard,3,Divorced,8,0,5,1,1,Senior Manager,29364
203216,4,Basic,3,Divorced,4,0,2,0,1,Executive,21620
203217,5,Standard,3,Unmarried,2,0,2,1,1,Senior Manager,27536
203218,5,Super Deluxe,5,Single,2,0,3,1,,AVP,35434
203219,5,Standard,3,Married,7,0,4,1,2,Senior Manager,29476
203220,4,Basic,3,Single,3,1,4,0,1,Executive,21001
203221,5,Basic,5,Single,3,0,3,1,1,Executive,20094
203222,5,Deluxe,5,Married,2,1,2,1,3,Manager,23293
203223,4,Basic,3,Divorced,2,1,2,1,2,Executive,21139
203224,5,Standard,5,Unmarried,3,0,2,0,1,Senior Manager,27400
203225,5,Basic,5,Divorced,3,0,3,0,2,Executive,22633
203226,4,Deluxe,5,Divorced,2,0,4,1,1,Manager,28635
203227,2,Basic,3,Divorced,3,0,3,1,2,Executive,22054
203228,5,Standard,3,Divorced,2,0,2,0,3,Senior Manager,27501
203229,4,Standard,3,Divorced,6,0,3,1,2,Senior Manager,29000
203230,6,Basic,3,Divorced,3,0,2,1,2,Executive,23299
203231,4,Standard,4,Divorced,5,0,2,1,2,Senior Manager,29654
203232,4,Deluxe,3,Unmarried,5,0,4,1,2,Manager,22338
203233,5,Standard,5,Divorced,2,0,4,1,1,Senior Manager,29160
203234,5,Standard,3,Married,6,0,3,0,1,Senior Manager,25797
203235,4,Standard,5,Unmarried,2,1,4,1,2,Senior Manager,28260
203236,5,Deluxe,3,Unmarried,3,0,5,1,1,Manager,23186
203237,4,Basic,3,Married,3,0,4,1,2,Executive,20885
203238,4,Deluxe,3,Unmarried,2,0,2,1,1,Manager,26434
203239,5,Deluxe,3,Married,4,1,4,0,1,Manager,25372
203240,4,Basic,3,Divorced,3,1,3,1,1,Executive,22369
203241,4,Basic,3,Married,3,0,5,1,2,Executive,21055
203242,5,Basic,4,Single,6,1,4,0,1,Executive,20991
203243,4,Super Deluxe,5,Divorced,,0,3,1,2,AVP,36343
203244,5,Basic,4,Married,3,0,4,0,1,Executive,21274
203245,4,Deluxe,3,Unmarried,5,1,2,0,1,Manager,23406
203246,4,Deluxe,4,Divorced,2,0,4,1,1,Manager,22980
203247,5,Basic,3,Divorced,5,0,2,1,1,Executive,21657
203248,2,Super Deluxe,3,Single,4,0,2,0,1,AVP,35563
203249,5,Deluxe,3,Divorced,3,0,3,0,1,Manager,24271
203250,4,Standard,4,Single,2,0,3,1,2,Senior Manager,29123
203251,5,Standard,3,Married,2,1,3,1,1,Senior Manager,27418
203252,4,Basic,3,Married,6,0,5,0,2,Executive,21192
203253,4,Standard,4,Married,2,0,4,0,1,Senior Manager,26333
203254,4,Super Deluxe,3,Divorced,,0,2,1,1,AVP,36143
203255,4,Standard,4,Unmarried,2,0,4,1,1,Senior Manager,26029
203256,4,Standard,5,Divorced,2,0,4,0,1,Senior Manager,29498
203257,4,Super Deluxe,3,Married,2,0,3,1,1,AVP,30847
203258,5,King,3,Single,3,0,3,1,2,VP,38304
203259,5,Basic,4,Single,3,1,5,0,3,Executive,20748
203260,4,Deluxe,4,Unmarried,22,0,2,1,1,Manager,25460
203261,4,Deluxe,3,Unmarried,4,0,3,1,1,Manager,26457
203262,2,Basic,3,Divorced,2,0,5,1,2,Executive,21469
203263,5,Basic,4,Divorced,2,0,2,0,3,Executive,21879
203264,4,Deluxe,3,Married,3,0,5,0,1,Manager,23646
203265,5,Super Deluxe,4,Divorced,8,0,4,1,1,AVP,31798
203266,4,Deluxe,3,Unmarried,4,0,4,1,3,Manager,22711
203267,4,Basic,4,Married,2,0,5,1,1,Executive,21969
203268,6,Deluxe,3,Unmarried,6,0,3,1,1,Manager,22950
203269,5,Deluxe,3,Divorced,3,1,3,0,1,Manager,23734
203270,2,Basic,3,Divorced,3,0,4,1,1,Executive,21522
