CustomerID,DateOfBirth(age),ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Totalvisiting,DateofBirth,Date(birth),Month(birth),Year(birth),TypeofContact(Allias),NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,Gender,MaritalStatus(Allias)
203115,1990-01,0,35.0,Self Enquiry,1,17.0,Salaried,4.0,2015-05-29,29,5,2015,SE,4.0,Basic,4.0,Married,3.0,0,2,1,Executive,20686.0,Male,MM
203116,1982-01,0,43.0,Self Enquiry,3,21.0,Small Business,5.0,2014-05-30,30,5,2014,SE,5.0,Deluxe,3.0,Unmarried,2.0,0,3,0,Manager,24922.0,Female,FU
203117,1991-01,0,34.0,Self Enquiry,1,7.0,Salaried,5.0,2013-04-15,15,4,2013,SE,5.0,Basic,5.0,Unmarried,5.0,1,4,0,Executive,21477.0,Male,MU
203118,1966-01,0,59.0,Self Enquiry,1,12.0,Large Business,5.0,2013-12-04,4,12,2013,SE,5.0,Standard,4.0,Married,4.0,1,5,1,Senior Manager,29230.0,Female,FM
203119,1993-01,0,32.0,Self Enquiry,3,14.0,Salaried,5.0,2015-12-29,29,12,2015,SE,5.0,Basic,3.0,Divorced,5.0,0,4,1,Executive,21007.0,Male,MD
203120,1989-01,0,36.0,Self Enquiry,1,28.0,Salaried,5.0,2012-02-09,9,2,2012,SE,4.0,Deluxe,3.0,Divorced,3.0,1,3,0,Manager,22692.0,Female,FD
203121,1975-01,0,50.0,Self Enquiry,1,15.0,Salaried,4.0,2010-09-19,19,9,2010,SE,4.0,Standard,4.0,Divorced,6.0,0,4,0,Senior Manager,26081.0,Female,FD
203122,1976-01,0,49.0,Self Enquiry,1,27.0,Small Business,4.0,2012-07-02,2,7,2012,SE,4.0,Basic,3.0,Divorced,6.0,0,2,0,Executive,20937.0,Male,MD
203123,1993-01,0,32.0,Company Invited,3,27.0,Small Business,4.0,2014-04-17,17,4,2014,CI,4.0,Deluxe,3.0,Divorced,3.0,0,2,1,Manager,25610.0,Female,FD
203124,1988-01,0,37.0,Self Enquiry,1,14.0,Salaried,7.0,2013-06-17,17,6,2013,SE,4.0,Basic,3.0,Unmarried,4.0,0,3,0,Executive,23356.0,Male,MU
203125,1986-01,0,39.0,Self Enquiry,1,7.0,Large Business,7.0,2015-12-14,14,12,2015,SE,4.0,Standard,5.0,Divorced,3.0,0,4,1,Senior Manager,32260.0,Female,FD
203126,1992-01,0,33.0,Company Invited,1,7.0,Salaried,5.0,2011-09-10,10,9,2011,CI,5.0,Basic,4.0,Divorced,8.0,0,3,1,Executive,21010.0,Female,FD
203127,1999-01,1,26.0,Self Enquiry,3,26.0,Small Business,4.0,2010-01-01,1,1,2010,SE,5.0,Basic,4.0,Divorced,3.0,1,2,0,Executive,21091.0,Male,MD
203128,1984-01,0,41.0,Self Enquiry,3,17.0,Small Business,6.0,2011-02-22,22,2,2011,SE,5.0,Standard,4.0,Married,4.0,0,4,1,Senior Manager,28383.0,Male,MM
203129,1998-01,0,27.0,Company Invited,3,7.0,Small Business,5.0,2010-03-22,22,3,2010,CI,5.0,Deluxe,5.0,Unmarried,3.0,0,3,1,Manager,22972.0,Male,MU
203130,1983-01,0,42.0,Self Enquiry,1,13.0,Small Business,4.0,2010-03-19,19,3,2010,SE,4.0,Basic,5.0,Unmarried,4.0,1,4,1,Executive,23399.0,Male,MU
203131,1988-01,0,37.0,Self Enquiry,1,9.0,Small Business,5.0,2011-02-05,5,2,2011,SE,4.0,Basic,3.0,Single,6.0,0,5,1,Executive,21197.0,Male,MS
203132,2005-01,1,20.0,Self Enquiry,3,28.0,Salaried,5.0,2011-05-02,2,5,2011,SE,5.0,Basic,4.0,Single,3.0,1,2,0,Executive,20799.0,Male,MS
203133,2004-01,1,21.0,Self Enquiry,1,11.0,Large Business,5.0,2013-10-16,16,10,2013,SE,4.0,Basic,5.0,Unmarried,3.0,0,3,1,Executive,21651.0,Male,MU
203134,1993-01,0,32.0,Self Enquiry,1,19.0,Small Business,5.0,2013-04-15,15,4,2013,SE,4.0,Deluxe,3.0,Divorced,2.0,1,4,0,Manager,24533.0,Female,FD
203135,1984-01,0,41.0,Company Invited,1,16.0,Small Business,5.0,2010-06-04,4,6,2010,CI,4.0,Basic,4.0,Married,2.0,1,4,0,Executive,22295.0,Male,MM
203136,1992-01,0,33.0,Self Enquiry,1,10.0,Small Business,6.0,2014-05-18,18,5,2014,SE,4.0,Deluxe,5.0,Divorced,3.0,0,2,1,Manager,25403.0,Female,FD
203137,1988-01,1,37.0,Self Enquiry,3,10.0,Salaried,4.0,2010-07-17,17,7,2010,SE,5.0,Standard,3.0,Divorced,3.0,1,2,1,Senior Manager,29003.0,Male,MD
203138,1991-01,0,34.0,Self Enquiry,1,7.0,Salaried,4.0,2013-09-24,24,9,2013,SE,5.0,Deluxe,3.0,Unmarried,2.0,0,4,0,Manager,25627.0,Female,FU
203139,1987-01,1,38.0,Self Enquiry,3,7.0,Salaried,5.0,2015-12-12,12,12,2015,SE,5.0,Standard,3.0,Divorced,7.0,0,2,1,Senior Manager,29287.0,Male,MD
203140,1979-01,0,46.0,Company Invited,1,11.0,Salaried,5.0,2015-01-04,4,1,2015,CI,4.0,Deluxe,4.0,Divorced,3.0,0,4,1,Manager,23125.0,Male,MD
203141,1995-01,0,30.0,Company Invited,3,27.0,Large Business,5.0,2015-02-06,6,2,2015,CI,4.0,Basic,3.0,Divorced,3.0,0,3,0,Executive,20835.0,Female,FD
203142,1989-01,0,36.0,Self Enquiry,3,25.0,Small Business,4.0,2012-02-27,27,2,2012,SE,4.0,Deluxe,3.0,Divorced,3.0,0,4,1,Manager,23279.0,Female,FD
203143,1972-01,0,53.0,Self Enquiry,1,7.0,Salaried,6.0,2015-06-01,1,6,2015,SE,4.0,Super Deluxe,3.0,Divorced,3.0,0,2,1,AVP,35777.0,Male,MD
203144,1966-01,1,59.0,Self Enquiry,1,9.0,Large Business,5.0,2013-04-04,4,4,2013,SE,4.0,Basic,3.0,Single,6.0,0,2,1,Executive,21157.0,Male,MS
203145,1971-01,0,54.0,Self Enquiry,3,9.0,Small Business,4.0,2013-03-26,26,3,2013,SE,4.0,Super Deluxe,3.0,Married,8.0,0,3,1,AVP,33530.0,Male,MM
203146,1994-01,0,31.0,Self Enquiry,3,15.0,Salaried,5.0,2012-12-15,15,12,2012,SE,4.0,Standard,3.0,Married,7.0,0,3,1,Senior Manager,25942.0,Male,MM
203147,1986-01,0,39.0,Company Invited,3,17.0,Large Business,5.0,2015-08-07,7,8,2015,CI,4.0,Deluxe,3.0,Unmarried,3.0,1,3,0,Manager,24344.0,Female,FU
203148,1989-01,0,36.0,Self Enquiry,3,10.0,Salaried,6.0,2010-07-04,4,7,2010,SE,4.0,Standard,3.0,Married,8.0,0,5,0,Senior Manager,26501.0,Male,MM
203149,1985-01,0,40.0,Self Enquiry,3,9.0,Salaried,5.0,2010-02-12,12,2,2010,SE,2.0,Standard,3.0,Unmarried,2.0,0,2,1,Senior Manager,26558.0,Male,MU
203150,1984-01,1,41.0,Company Invited,3,31.0,Salaried,7.0,2010-12-16,16,12,2010,CI,2.0,Super Deluxe,4.0,Single,6.0,1,3,1,AVP,31872.0,Female,FS
203151,1977-01,0,48.0,Company Invited,1,23.0,Small Business,5.0,2015-07-03,3,7,2015,CI,2.0,Deluxe,3.0,Married,3.0,1,2,0,Manager,23745.0,Male,MM
203152,1988-01,0,37.0,Company Invited,3,15.0,Large Business,4.0,2014-01-21,21,1,2014,CI,4.0,Deluxe,3.0,Married,6.0,0,3,1,Manager,23757.0,Male,MM
203153,1993-01,1,32.0,Company Invited,1,16.0,Small Business,4.0,2012-05-22,22,5,2012,CI,5.0,Basic,5.0,Single,2.0,1,3,1,Executive,20999.0,Male,MS
203154,1991-01,0,34.0,Company Invited,3,24.0,Salaried,5.0,2013-01-12,12,1,2013,CI,4.0,Super Deluxe,3.0,Single,3.0,0,3,1,AVP,36122.0,Male,MS
203155,1995-01,1,30.0,Self Enquiry,1,17.0,Salaried,6.0,2010-02-19,19,2,2010,SE,5.0,Basic,5.0,Single,8.0,1,5,1,Executive,21082.0,Female,FS
203156,1991-01,0,34.0,Self Enquiry,1,20.0,Salaried,4.0,2011-04-06,6,4,2011,SE,4.0,Basic,3.0,Unmarried,5.0,0,3,1,Executive,22130.0,Female,FU
203157,1979-01,0,46.0,Self Enquiry,1,7.0,Small Business,6.0,2011-08-02,2,8,2011,SE,4.0,Basic,3.0,Married,5.0,0,5,0,Executive,20948.0,Female,FM
203158,1974-01,0,51.0,Self Enquiry,1,7.0,Small Business,7.0,2013-07-17,17,7,2013,SE,4.0,Super Deluxe,3.0,Married,3.0,0,5,0,AVP,36077.0,Male,MM
203159,1991-01,0,34.0,Company Invited,1,7.0,Salaried,5.0,2010-07-15,15,7,2010,CI,2.0,Deluxe,4.0,Divorced,3.0,1,3,0,Manager,24166.0,Female,FD
203160,1983-01,0,42.0,Company Invited,1,16.0,Small Business,7.0,2014-07-17,17,7,2014,CI,4.0,King,3.0,Married,3.0,0,4,1,VP,38097.0,Male,MM
203161,1997-01,0,28.0,Self Enquiry,1,23.0,Large Business,4.0,2011-04-25,25,4,2011,SE,4.0,Basic,4.0,Divorced,2.0,0,2,1,Executive,21489.0,Female,FD
203162,1979-01,0,46.0,Company Invited,1,30.0,Salaried,4.0,2011-01-31,31,1,2011,CI,4.0,Deluxe,5.0,Divorced,3.0,1,2,1,Manager,22311.0,Male,MD
203163,1977-01,0,48.0,Self Enquiry,3,11.0,Salaried,5.0,2011-10-10,10,10,2011,SE,4.0,Deluxe,3.0,Unmarried,3.0,1,3,1,Manager,22841.0,Female,FU
203164,1994-01,1,31.0,Self Enquiry,1,29.0,Salaried,5.0,2013-07-03,3,7,2013,SE,4.0,Basic,3.0,Divorced,6.0,1,2,0,Executive,20810.0,Female,FD
203165,1974-01,0,51.0,Self Enquiry,1,31.0,Salaried,5.0,2011-03-25,25,3,2011,SE,4.0,Super Deluxe,3.0,Divorced,5.0,1,4,0,AVP,32651.0,Male,MD
203166,1986-01,0,39.0,Company Invited,1,17.0,Small Business,7.0,2012-03-31,31,3,2012,CI,4.0,Basic,3.0,Divorced,2.0,0,5,0,Executive,21362.0,Male,MD
203167,1978-01,0,47.0,Self Enquiry,1,14.0,Small Business,7.0,2011-12-25,25,12,2011,SE,4.0,Standard,3.0,Married,8.0,0,2,0,Senior Manager,29523.0,Male,MM
203168,2000-01,0,25.0,Self Enquiry,1,24.0,Small Business,5.0,2015-06-07,7,6,2015,SE,5.0,Deluxe,3.0,Married,3.0,0,3,1,Manager,23055.0,Female,FM
203169,1989-01,1,36.0,Self Enquiry,1,21.0,Salaried,5.0,2012-08-28,28,8,2012,SE,5.0,Basic,4.0,Married,3.0,1,5,1,Executive,22421.0,Male,MM
203170,1993-01,0,32.0,Company Invited,1,7.0,Salaried,7.0,2011-06-17,17,6,2011,CI,4.0,Deluxe,5.0,Divorced,3.0,0,5,1,Manager,22826.0,Female,FD
203171,2006-01,0,19.0,Company Invited,1,13.0,Salaried,6.0,2013-03-11,11,3,2013,CI,4.0,Basic,3.0,Single,3.0,0,2,1,Executive,19729.0,Male,MS
203172,1970-01,0,55.0,Self Enquiry,1,24.0,Large Business,4.0,2010-10-14,14,10,2010,SE,4.0,Standard,3.0,Divorced,2.0,0,5,1,Senior Manager,29417.0,Female,FD
203173,1989-01,0,36.0,Self Enquiry,1,32.0,Small Business,5.0,2010-08-12,12,8,2010,SE,4.0,Standard,3.0,Married,3.0,1,3,1,Senior Manager,29066.0,Female,FM
203174,1994-01,0,31.0,Self Enquiry,1,15.0,Salaried,7.0,2015-06-14,14,6,2015,SE,2.0,Standard,5.0,Divorced,2.0,1,2,0,Senior Manager,30094.0,Female,FD
203175,2004-01,1,21.0,Self Enquiry,1,18.0,Small Business,6.0,2013-07-15,15,7,2013,SE,5.0,Basic,5.0,Unmarried,3.0,1,3,0,Executive,21278.0,Female,FU
203176,1994-01,1,31.0,Company Invited,1,12.0,Small Business,4.0,2013-03-09,9,3,2013,CI,4.0,Basic,4.0,Single,2.0,0,3,0,Executive,21100.0,Female,FS
203177,1998-01,0,27.0,Self Enquiry,1,9.0,Small Business,5.0,2012-10-17,17,10,2012,SE,2.0,Deluxe,3.0,Divorced,3.0,0,3,1,Manager,24150.0,Male,MD
203178,2002-01,0,23.0,Self Enquiry,1,15.0,Salaried,5.0,2015-07-23,23,7,2015,SE,6.0,Basic,5.0,Divorced,3.0,0,2,1,Executive,21129.0,Male,MD
203179,1976-01,0,49.0,Self Enquiry,1,13.0,Salaried,5.0,2013-07-09,9,7,2013,SE,5.0,Deluxe,3.0,Unmarried,4.0,0,2,0,Manager,22918.0,Male,MU
203180,1976-01,0,49.0,Self Enquiry,1,11.0,Salaried,6.0,2014-11-01,1,11,2014,SE,5.0,Standard,3.0,Single,2.0,0,5,1,Senior Manager,29677.0,Male,MS
203181,1983-01,0,42.0,Self Enquiry,1,14.0,Small Business,4.0,2013-04-25,25,4,2013,SE,4.0,Deluxe,3.0,Unmarried,8.0,0,3,1,Manager,23681.0,Female,FU
203182,1985-01,0,40.0,Self Enquiry,1,7.0,Salaried,6.0,2015-02-16,16,2,2015,SE,5.0,Super Deluxe,3.0,Divorced,3.0,0,3,0,AVP,31420.0,Female,FD
203183,1997-01,0,28.0,Self Enquiry,1,9.0,Salaried,5.0,2015-04-12,12,4,2015,SE,4.0,Deluxe,3.0,Divorced,2.0,0,5,0,Manager,22905.0,Female,FD
203184,1989-01,0,36.0,Self Enquiry,1,17.0,Salaried,4.0,2010-07-15,15,7,2010,SE,4.0,Basic,3.0,Married,3.0,0,5,1,Executive,22595.0,Male,MM
203185,1982-01,0,43.0,Self Enquiry,3,12.0,Small Business,5.0,2013-05-20,20,5,2013,SE,4.0,King,3.0,Divorced,3.0,0,4,0,VP,36981.0,Male,MD
203186,1974-01,0,51.0,Self Enquiry,1,16.0,Salaried,5.0,2013-07-13,13,7,2013,SE,4.0,Basic,3.0,Divorced,6.0,0,5,1,Executive,21058.0,Male,MD
203187,1965-01,0,60.0,Self Enquiry,1,9.0,Salaried,7.0,2014-04-11,11,4,2014,SE,5.0,Super Deluxe,3.0,Single,5.0,1,5,0,AVP,32404.0,Female,FS
203188,1987-01,1,38.0,Self Enquiry,1,18.0,Small Business,5.0,2011-06-11,11,6,2011,SE,6.0,Deluxe,4.0,Divorced,7.0,0,4,1,Manager,23455.0,Female,FD
203189,1969-01,0,56.0,Company Invited,1,25.0,Small Business,7.0,2015-10-18,18,10,2015,CI,4.0,Deluxe,4.0,Divorced,5.0,1,5,1,Manager,25063.0,Male,MD
203190,1983-01,0,42.0,Company Invited,1,14.0,Salaried,4.0,2010-12-22,22,12,2010,CI,6.0,King,3.0,Married,3.0,0,4,1,VP,38651.0,Female,FM
203191,1986-01,0,39.0,Self Enquiry,3,10.0,Salaried,5.0,2011-11-06,6,11,2011,SE,4.0,Deluxe,3.0,Unmarried,2.0,1,3,1,Manager,25539.0,Male,MU
203192,1998-01,1,27.0,Company Invited,3,36.0,Small Business,5.0,2010-06-19,19,6,2010,CI,6.0,Deluxe,5.0,Unmarried,2.0,0,3,0,Manager,23647.0,Male,MU
203193,1972-01,1,53.0,Self Enquiry,3,9.0,Small Business,4.0,2012-07-15,15,7,2012,SE,6.0,King,3.0,Divorced,3.0,0,3,1,VP,38523.0,Female,FD
203194,1980-01,0,45.0,Self Enquiry,3,35.0,Small Business,5.0,2012-02-23,23,2,2012,SE,2.0,Super Deluxe,3.0,Divorced,5.0,1,2,1,AVP,31998.0,Female,FD
203195,1974-01,0,51.0,Company Invited,3,7.0,Salaried,6.0,2010-01-06,6,1,2010,CI,4.0,Deluxe,3.0,Divorced,2.0,0,2,1,Manager,25025.0,Female,FD
203196,1988-01,1,37.0,Self Enquiry,1,23.0,Salaried,4.0,2012-08-29,29,8,2012,SE,2.0,Basic,5.0,Unmarried,3.0,0,2,1,Executive,21421.0,Female,FU
203197,1985-01,0,40.0,Company Invited,1,29.0,Small Business,4.0,2010-05-01,1,5,2010,CI,4.0,Standard,5.0,Single,3.0,1,5,1,Senior Manager,29558.0,Female,FS
203198,1991-01,0,34.0,Company Invited,3,15.0,Salaried,5.0,2010-11-22,22,11,2010,CI,5.0,Basic,3.0,Single,2.0,0,2,1,Executive,21020.0,Female,FS
203199,1979-01,0,46.0,Self Enquiry,3,18.0,Salaried,5.0,2014-05-04,4,5,2014,SE,4.0,Super Deluxe,3.0,Divorced,3.0,0,4,1,AVP,36328.0,Female,FD
203200,1992-01,0,33.0,Company Invited,1,36.0,Small Business,5.0,2010-10-11,11,10,2010,CI,4.0,Basic,3.0,Unmarried,2.0,0,3,1,Executive,22703.0,Female,FU
203201,1990-01,0,35.0,Self Enquiry,3,7.0,Small Business,7.0,2012-07-12,12,7,2012,SE,2.0,Deluxe,3.0,Married,2.0,0,5,1,Manager,28403.0,Male,MM
203202,1965-01,0,60.0,Self Enquiry,3,7.0,Large Business,6.0,2014-03-06,6,3,2014,SE,4.0,Standard,3.0,Divorced,5.0,1,2,0,Senior Manager,30582.0,Male,MD
203203,1979-01,0,46.0,Self Enquiry,2,31.0,Small Business,4.0,2010-12-08,8,12,2010,SE,4.0,Basic,4.0,Single,3.0,0,4,0,Executive,20855.0,Male,MS
203204,1971-01,0,54.0,Company Invited,3,9.0,Small Business,5.0,2012-12-12,12,12,2012,CI,5.0,Standard,4.0,Divorced,4.0,0,2,0,Senior Manager,26203.0,Female,FD
203205,1988-01,1,37.0,Self Enquiry,1,22.0,Salaried,4.0,2010-10-31,31,10,2010,SE,4.0,Deluxe,3.0,Married,2.0,0,4,0,Manager,23512.0,Male,MM
203206,1998-01,1,27.0,Company Invited,1,9.0,Salaried,4.0,2015-06-22,22,6,2015,CI,4.0,Basic,5.0,Divorced,8.0,1,5,1,Executive,20720.0,Male,MD
203207,1990-01,0,35.0,Self Enquiry,3,17.0,Salaried,5.0,2012-03-30,30,3,2012,SE,4.0,Basic,3.0,Divorced,3.0,1,2,0,Executive,20898.0,Female,FD
203208,1996-01,0,29.0,Self Enquiry,3,13.0,Small Business,6.0,2011-06-10,10,6,2011,SE,4.0,Basic,4.0,Divorced,3.0,0,5,1,Executive,19730.0,Male,MD
203209,1986-01,0,39.0,Company Invited,1,10.0,Salaried,5.0,2012-06-13,13,6,2012,CI,4.0,Basic,3.0,Divorced,5.0,0,3,1,Executive,21499.0,Male,MD
203210,1974-01,0,51.0,Self Enquiry,1,9.0,Small Business,6.0,2010-01-13,13,1,2010,SE,4.0,King,3.0,Divorced,3.0,1,2,1,VP,37915.0,Male,MD
203211,1987-01,0,38.0,Self Enquiry,1,10.0,Salaried,4.0,2015-02-23,23,2,2015,SE,4.0,Deluxe,4.0,Unmarried,5.0,0,4,1,Manager,22785.0,Female,FU
203212,1984-01,0,41.0,Self Enquiry,3,33.0,Small Business,6.0,2013-05-05,5,5,2013,SE,4.0,Deluxe,5.0,Divorced,3.0,0,2,1,Manager,27074.0,Male,MD
203213,1998-01,0,27.0,Company Invited,1,7.0,Small Business,5.0,2010-01-28,28,1,2010,CI,5.0,Basic,3.0,Married,3.0,0,2,1,Executive,20685.0,Female,FM
203214,1978-01,0,47.0,Self Enquiry,1,7.0,Small Business,5.0,2010-02-10,10,2,2010,SE,4.0,King,3.0,Married,2.0,0,5,1,VP,38305.0,Male,MM
203215,1970-01,0,55.0,Self Enquiry,3,9.0,Salaried,4.0,2010-03-23,23,3,2010,SE,5.0,Standard,3.0,Divorced,8.0,0,5,1,Senior Manager,29364.0,Female,FD
203216,1968-01,0,57.0,Company Invited,1,16.0,Small Business,5.0,2013-02-08,8,2,2013,CI,4.0,Basic,3.0,Divorced,4.0,0,2,0,Executive,21620.0,Female,FD
203217,1988-01,0,37.0,Self Enquiry,1,19.0,Small Business,4.0,2015-09-07,7,9,2015,SE,5.0,Standard,3.0,Unmarried,2.0,0,2,1,Senior Manager,27536.0,Female,FU
203218,1969-01,0,56.0,Company Invited,1,9.0,Small Business,4.0,2012-02-12,12,2,2012,CI,5.0,Super Deluxe,5.0,Single,2.0,0,3,1,AVP,35434.0,Male,MS
203219,1981-01,0,44.0,Self Enquiry,3,32.0,Small Business,6.0,2013-08-07,7,8,2013,SE,5.0,Standard,3.0,Married,7.0,0,4,1,Senior Manager,29476.0,Male,MM
203220,2004-01,1,21.0,Company Invited,3,16.0,Small Business,4.0,2013-04-12,12,4,2013,CI,4.0,Basic,3.0,Single,3.0,1,4,0,Executive,21001.0,Female,FS
203221,2003-01,1,22.0,Self Enquiry,1,17.0,Salaried,4.0,2015-05-28,28,5,2015,SE,5.0,Basic,5.0,Single,3.0,0,3,1,Executive,20094.0,Female,FS
203222,1978-01,0,47.0,Self Enquiry,1,15.0,Salaried,7.0,2010-02-26,26,2,2010,SE,5.0,Deluxe,5.0,Married,2.0,1,2,1,Manager,23293.0,Female,FM
203223,1973-01,1,52.0,Self Enquiry,1,11.0,Salaried,5.0,2011-09-04,4,9,2011,SE,4.0,Basic,3.0,Divorced,2.0,1,2,1,Executive,21139.0,Male,MD
203224,1996-01,1,29.0,Company Invited,1,31.0,Large Business,5.0,2015-05-09,9,5,2015,CI,5.0,Standard,5.0,Unmarried,3.0,0,2,0,Senior Manager,27400.0,Male,MU
203225,1998-01,0,27.0,Self Enquiry,1,7.0,Small Business,5.0,2013-09-25,25,9,2013,SE,5.0,Basic,5.0,Divorced,3.0,0,3,0,Executive,22633.0,Male,MD
203226,1994-01,0,31.0,Self Enquiry,1,27.0,Salaried,4.0,2014-09-10,10,9,2014,SE,4.0,Deluxe,5.0,Divorced,2.0,0,4,1,Manager,28635.0,Male,MD
203227,1983-01,0,42.0,Self Enquiry,1,14.0,Large Business,5.0,2011-12-05,5,12,2011,SE,2.0,Basic,3.0,Divorced,3.0,0,3,1,Executive,22054.0,Female,FD
203228,1986-01,0,39.0,Self Enquiry,1,24.0,Salaried,7.0,2014-04-22,22,4,2014,SE,5.0,Standard,3.0,Divorced,2.0,0,2,0,Senior Manager,27501.0,Female,FD
203229,1984-01,0,41.0,Self Enquiry,1,27.0,Large Business,6.0,2012-09-01,1,9,2012,SE,4.0,Standard,3.0,Divorced,6.0,0,3,1,Senior Manager,29000.0,Male,MD
203230,1997-01,0,28.0,Company Invited,1,15.0,Salaried,5.0,2011-10-23,23,10,2011,CI,6.0,Basic,3.0,Divorced,3.0,0,2,1,Executive,23299.0,Male,MD
203231,1969-01,0,56.0,Company Invited,1,9.0,Salaried,6.0,2013-05-11,11,5,2013,CI,4.0,Standard,4.0,Divorced,5.0,0,2,1,Senior Manager,29654.0,Male,MD
203232,1996-01,0,29.0,Self Enquiry,1,17.0,Salaried,5.0,2013-08-27,27,8,2013,SE,4.0,Deluxe,3.0,Unmarried,5.0,0,4,1,Manager,22338.0,Female,FU
203233,1980-01,1,45.0,Self Enquiry,2,7.0,Small Business,5.0,2010-02-03,3,2,2010,SE,5.0,Standard,5.0,Divorced,2.0,0,4,1,Senior Manager,29160.0,Male,MD
203234,1991-01,0,34.0,Self Enquiry,1,12.0,Salaried,4.0,2011-04-15,15,4,2011,SE,5.0,Standard,3.0,Married,6.0,0,3,0,Senior Manager,25797.0,Male,MM
203235,1989-01,1,36.0,Self Enquiry,3,11.0,Large Business,5.0,2014-05-23,23,5,2014,SE,4.0,Standard,5.0,Unmarried,2.0,1,4,1,Senior Manager,28260.0,Male,MU
203236,1991-01,1,34.0,Company Invited,1,36.0,Small Business,4.0,2012-01-12,12,1,2012,CI,5.0,Deluxe,3.0,Unmarried,3.0,0,5,1,Manager,23186.0,Female,FU
203237,1996-01,0,29.0,Self Enquiry,1,22.0,Salaried,5.0,2011-02-09,9,2,2011,SE,4.0,Basic,3.0,Married,3.0,0,4,1,Executive,20885.0,Male,MM
203238,1990-01,0,35.0,Company Invited,1,10.0,Salaried,4.0,2011-11-03,3,11,2011,CI,4.0,Deluxe,3.0,Unmarried,2.0,0,2,1,Manager,26434.0,Male,MU
203239,1987-01,0,38.0,Self Enquiry,3,17.0,Salaried,4.0,2015-08-25,25,8,2015,SE,5.0,Deluxe,3.0,Married,4.0,1,4,0,Manager,25372.0,Female,FM
203240,1999-01,1,26.0,Self Enquiry,1,11.0,Large Business,4.0,2012-01-24,24,1,2012,SE,4.0,Basic,3.0,Divorced,3.0,1,3,1,Executive,22369.0,Male,MD
203241,1998-01,1,27.0,Self Enquiry,1,28.0,Small Business,5.0,2014-09-10,10,9,2014,SE,4.0,Basic,3.0,Married,3.0,0,5,1,Executive,21055.0,Male,MM
203242,1991-01,1,34.0,Self Enquiry,1,32.0,Small Business,4.0,2010-12-10,10,12,2010,SE,5.0,Basic,4.0,Single,6.0,1,4,0,Executive,20991.0,Male,MS
203243,1982-01,0,43.0,Self Enquiry,1,9.0,Small Business,5.0,2015-04-02,2,4,2015,SE,4.0,Super Deluxe,5.0,Divorced,3.0,0,3,1,AVP,36343.0,Male,MD
203244,1996-01,1,29.0,Company Invited,1,7.0,Small Business,4.0,2010-04-12,12,4,2010,CI,5.0,Basic,4.0,Married,3.0,0,4,0,Executive,21274.0,Male,MM
203245,1974-01,1,51.0,Company Invited,3,7.0,Salaried,4.0,2014-07-17,17,7,2014,CI,4.0,Deluxe,3.0,Unmarried,5.0,1,2,0,Manager,23406.0,Male,MU
203246,1991-01,0,34.0,Company Invited,3,14.0,Salaried,3.0,2014-11-24,24,11,2014,CI,4.0,Deluxe,4.0,Divorced,2.0,0,4,1,Manager,22980.0,Female,FD
203247,1990-01,0,35.0,Company Invited,1,10.0,Salaried,4.0,2011-01-14,14,1,2011,CI,5.0,Basic,3.0,Divorced,5.0,0,2,1,Executive,21657.0,Male,MD
203248,1976-01,0,49.0,Company Invited,1,7.0,Small Business,4.0,2010-02-06,6,2,2010,CI,2.0,Super Deluxe,3.0,Single,4.0,0,2,0,AVP,35563.0,Male,MS
203249,1979-01,0,46.0,Company Invited,3,16.0,Salaried,5.0,2014-11-07,7,11,2014,CI,5.0,Deluxe,3.0,Divorced,3.0,0,3,0,Manager,24271.0,Female,FD
203250,1972-01,0,53.0,Self Enquiry,1,14.0,Salaried,5.0,2010-05-18,18,5,2010,SE,4.0,Standard,4.0,Single,2.0,0,3,1,Senior Manager,29123.0,Male,MS
203251,1986-01,0,39.0,Self Enquiry,3,17.0,Small Business,5.0,2011-11-16,16,11,2011,SE,5.0,Standard,3.0,Married,2.0,1,3,1,Senior Manager,27418.0,Male,MM
203252,1995-01,0,30.0,Self Enquiry,1,35.0,Salaried,6.0,2012-05-14,14,5,2012,SE,4.0,Basic,3.0,Married,6.0,0,5,0,Executive,21192.0,Female,FM
203253,1996-01,0,29.0,Self Enquiry,1,10.0,Small Business,5.0,2012-05-12,12,5,2012,SE,4.0,Standard,4.0,Married,2.0,0,4,0,Senior Manager,26333.0,Female,FM
203254,1978-01,0,47.0,Self Enquiry,3,10.0,Small Business,4.0,2015-07-18,18,7,2015,SE,4.0,Super Deluxe,3.0,Divorced,3.0,0,2,1,AVP,36143.0,Male,MD
203255,1986-01,0,39.0,Self Enquiry,3,9.0,Small Business,4.0,2014-08-30,30,8,2014,SE,4.0,Standard,4.0,Unmarried,2.0,0,4,1,Senior Manager,26029.0,Male,MU
203256,1981-01,0,44.0,Company Invited,1,34.0,Salaried,4.0,2012-04-24,24,4,2012,CI,4.0,Standard,5.0,Divorced,2.0,0,4,0,Senior Manager,29498.0,Female,FD
203257,1985-01,1,40.0,Company Invited,1,9.0,Salaried,4.0,2012-10-11,11,10,2012,CI,4.0,Super Deluxe,3.0,Married,2.0,0,3,1,AVP,30847.0,Male,MM
